x_distance,y_distance,spl
2.600000000000000000e+01,-5.000000000000000000e+01,1.449811950624494159e+02
2.700000000000000000e+01,-5.000000000000000000e+01,1.449093195498283819e+02
2.800000000000000000e+01,-5.000000000000000000e+01,1.448359685155259626e+02
2.900000000000000000e+01,-5.000000000000000000e+01,1.447612352436186711e+02
3.000000000000000000e+01,-5.000000000000000000e+01,1.446852108295774428e+02
3.100000000000000000e+01,-5.000000000000000000e+01,1.446079840070587181e+02
3.200000000000000000e+01,-5.000000000000000000e+01,1.445296410025999023e+02
3.300000000000000000e+01,-5.000000000000000000e+01,1.444502654166676052e+02
3.400000000000000000e+01,-5.000000000000000000e+01,1.443699381293820636e+02
3.500000000000000000e+01,-5.000000000000000000e+01,1.442887372291568795e+02
3.600000000000000000e+01,-5.000000000000000000e+01,1.442067379624474484e+02
3.700000000000000000e+01,-5.000000000000000000e+01,1.441240127027875531e+02
3.800000000000000000e+01,-5.000000000000000000e+01,1.440406309373082649e+02
3.900000000000000000e+01,-5.000000000000000000e+01,1.439566592689708955e+02
4.000000000000000000e+01,-5.000000000000000000e+01,1.438721614328026419e+02
4.100000000000000000e+01,-5.000000000000000000e+01,1.437871983244958471e+02
4.200000000000000000e+01,-5.000000000000000000e+01,1.437018280398148420e+02
4.300000000000000000e+01,-5.000000000000000000e+01,1.436161059233466517e+02
4.400000000000000000e+01,-5.000000000000000000e+01,1.435300846252287670e+02
4.500000000000000000e+01,-5.000000000000000000e+01,1.434438141645877636e+02
4.600000000000000000e+01,-5.000000000000000000e+01,1.433573419985232533e+02
4.700000000000000000e+01,-5.000000000000000000e+01,1.432707130955727735e+02
4.800000000000000000e+01,-5.000000000000000000e+01,1.431839700126913044e+02
4.900000000000000000e+01,-5.000000000000000000e+01,1.430971529748737225e+02
5.000000000000000000e+01,-5.000000000000000000e+01,1.430102999566398125e+02
-5.000000000000000000e+01,-4.900000000000000000e+01,1.430971529748737225e+02
-4.900000000000000000e+01,-4.900000000000000000e+01,1.431857784427899105e+02
-4.800000000000000000e+01,-4.900000000000000000e+01,1.432744037223672535e+02
-4.700000000000000000e+01,-4.900000000000000000e+01,1.433629907461035202e+02
-4.600000000000000000e+01,-4.900000000000000000e+01,1.434514990943860653e+02
-4.500000000000000000e+01,-4.900000000000000000e+01,1.435398859040876118e+02
-4.400000000000000000e+01,-4.900000000000000000e+01,1.436281057785123778e+02
-4.300000000000000000e+01,-4.900000000000000000e+01,1.437161106994968804e+02
-4.200000000000000000e+01,-4.900000000000000000e+01,1.438038499425719294e+02
-4.100000000000000000e+01,-4.900000000000000000e+01,1.438912699961994690e+02
-4.000000000000000000e+01,-4.900000000000000000e+01,1.439783144862100244e+02
-3.900000000000000000e+01,-4.900000000000000000e+01,1.440649241066823549e+02
-3.800000000000000000e+01,-4.900000000000000000e+01,1.441510365586254920e+02
-3.700000000000000000e+01,-4.900000000000000000e+01,1.442365864979420849e+02
-3.600000000000000000e+01,-4.900000000000000000e+01,1.443215054942689335e+02
-3.500000000000000000e+01,-4.900000000000000000e+01,1.444057220024050991e+02
-3.400000000000000000e+01,-4.900000000000000000e+01,1.444891613481422041e+02
-3.300000000000000000e+01,-4.900000000000000000e+01,1.445717457304081961e+02
-3.200000000000000000e+01,-4.900000000000000000e+01,1.446533942417155458e+02
-3.100000000000000000e+01,-4.900000000000000000e+01,1.447340229089654713e+02
-3.000000000000000000e+01,-4.900000000000000000e+01,1.448135447566968992e+02
-2.900000000000000000e+01,-4.900000000000000000e+01,1.448918698948750432e+02
-2.800000000000000000e+01,-4.900000000000000000e+01,1.449689056332863117e+02
-2.700000000000000000e+01,-4.900000000000000000e+01,1.450445566245355167e+02
-2.600000000000000000e+01,-4.900000000000000000e+01,1.451187250375254223e+02
-2.500000000000000000e+01,-4.900000000000000000e+01,1.451913107631283140e+02
-2.400000000000000000e+01,-4.900000000000000000e+01,1.452622116535327450e+02
-2.300000000000000000e+01,-4.900000000000000000e+01,1.453313237964588893e+02
-2.200000000000000000e+01,-4.900000000000000000e+01,1.453985418250825035e+02
-2.100000000000000000e+01,-4.900000000000000000e+01,1.454637592640854962e+02
-2.000000000000000000e+01,-4.900000000000000000e+01,1.455268689117643248e+02
-1.900000000000000000e+01,-4.900000000000000000e+01,1.455877632575738687e+02
-1.800000000000000000e+01,-4.900000000000000000e+01,1.456463349338733906e+02
-1.700000000000000000e+01,-4.900000000000000000e+01,1.457024771999759309e+02
-1.600000000000000000e+01,-4.900000000000000000e+01,1.457560844558972235e+02
-1.500000000000000000e+01,-4.900000000000000000e+01,1.458070527824654050e+02
-1.400000000000000000e+01,-4.900000000000000000e+01,1.458552805037069788e+02
-1.300000000000000000e+01,-4.900000000000000000e+01,1.459006687666870619e+02
-1.200000000000000000e+01,-4.900000000000000000e+01,1.459431221332722259e+02
-1.100000000000000000e+01,-4.900000000000000000e+01,1.459825491776293802e+02
-1.000000000000000000e+01,-4.900000000000000000e+01,1.460188630826949634e+02
-9.000000000000000000e+00,-4.900000000000000000e+01,1.460519822283728786e+02
-8.000000000000000000e+00,-4.900000000000000000e+01,1.460818307638675151e+02
-7.000000000000000000e+00,-4.900000000000000000e+01,1.461083391563546741e+02
-6.000000000000000000e+00,-4.900000000000000000e+01,1.461314447081527419e+02
-5.000000000000000000e+00,-4.900000000000000000e+01,1.461510920346944431e+02
-4.000000000000000000e+00,-4.900000000000000000e+01,1.461672334959234831e+02
-3.000000000000000000e+00,-4.900000000000000000e+01,1.461798295742513005e+02
-2.000000000000000000e+00,-4.900000000000000000e+01,1.461888491929015004e+02
-1.000000000000000000e+00,-4.900000000000000000e+01,1.461942699693311170e+02
0.000000000000000000e+00,-4.900000000000000000e+01,1.461960783994297230e+02
1.000000000000000000e+00,-4.900000000000000000e+01,1.461942699693311170e+02
2.000000000000000000e+00,-4.900000000000000000e+01,1.461888491929015004e+02
3.000000000000000000e+00,-4.900000000000000000e+01,1.461798295742513005e+02
4.000000000000000000e+00,-4.900000000000000000e+01,1.461672334959234831e+02
5.000000000000000000e+00,-4.900000000000000000e+01,1.461510920346944431e+02
6.000000000000000000e+00,-4.900000000000000000e+01,1.461314447081527419e+02
7.000000000000000000e+00,-4.900000000000000000e+01,1.461083391563546741e+02
8.000000000000000000e+00,-4.900000000000000000e+01,1.460818307638675151e+02
9.000000000000000000e+00,-4.900000000000000000e+01,1.460519822283728786e+02
1.000000000000000000e+01,-4.900000000000000000e+01,1.460188630826949634e+02
1.100000000000000000e+01,-4.900000000000000000e+01,1.459825491776293802e+02
1.200000000000000000e+01,-4.900000000000000000e+01,1.459431221332722259e+02
1.300000000000000000e+01,-4.900000000000000000e+01,1.459006687666870619e+02
1.400000000000000000e+01,-4.900000000000000000e+01,1.458552805037069788e+02
1.500000000000000000e+01,-4.900000000000000000e+01,1.458070527824654050e+02
1.600000000000000000e+01,-4.900000000000000000e+01,1.457560844558972235e+02
1.700000000000000000e+01,-4.900000000000000000e+01,1.457024771999759309e+02
1.800000000000000000e+01,-4.900000000000000000e+01,1.456463349338733906e+02
1.900000000000000000e+01,-4.900000000000000000e+01,1.455877632575738687e+02
2.000000000000000000e+01,-4.900000000000000000e+01,1.455268689117643248e+02
2.100000000000000000e+01,-4.900000000000000000e+01,1.454637592640854962e+02
2.200000000000000000e+01,-4.900000000000000000e+01,1.453985418250825035e+02
2.300000000000000000e+01,-4.900000000000000000e+01,1.453313237964588893e+02
2.400000000000000000e+01,-4.900000000000000000e+01,1.452622116535327450e+02
2.500000000000000000e+01,-4.900000000000000000e+01,1.451913107631283140e+02
2.600000000000000000e+01,-4.900000000000000000e+01,1.451187250375254223e+02
2.700000000000000000e+01,-4.900000000000000000e+01,1.450445566245355167e+02
2.800000000000000000e+01,-4.900000000000000000e+01,1.449689056332863117e+02
2.900000000000000000e+01,-4.900000000000000000e+01,1.448918698948750432e+02
3.000000000000000000e+01,-4.900000000000000000e+01,1.448135447566968992e+02
3.100000000000000000e+01,-4.900000000000000000e+01,1.447340229089654713e+02
3.200000000000000000e+01,-4.900000000000000000e+01,1.446533942417155458e+02
3.300000000000000000e+01,-4.900000000000000000e+01,1.445717457304081961e+02
3.400000000000000000e+01,-4.900000000000000000e+01,1.444891613481422041e+02
3.500000000000000000e+01,-4.900000000000000000e+01,1.444057220024050991e+02
3.600000000000000000e+01,-4.900000000000000000e+01,1.443215054942689335e+02
3.700000000000000000e+01,-4.900000000000000000e+01,1.442365864979420849e+02
3.800000000000000000e+01,-4.900000000000000000e+01,1.441510365586254920e+02
3.900000000000000000e+01,-4.900000000000000000e+01,1.440649241066823549e+02
4.000000000000000000e+01,-4.900000000000000000e+01,1.439783144862100244e+02
4.100000000000000000e+01,-4.900000000000000000e+01,1.438912699961994690e+02
4.200000000000000000e+01,-4.900000000000000000e+01,1.438038499425719294e+02
4.300000000000000000e+01,-4.900000000000000000e+01,1.437161106994968804e+02
4.400000000000000000e+01,-4.900000000000000000e+01,1.436281057785123778e+02
4.500000000000000000e+01,-4.900000000000000000e+01,1.435398859040876118e+02
4.600000000000000000e+01,-4.900000000000000000e+01,1.434514990943860653e+02
4.700000000000000000e+01,-4.900000000000000000e+01,1.433629907461035202e+02
4.800000000000000000e+01,-4.900000000000000000e+01,1.432744037223672535e+02
4.900000000000000000e+01,-4.900000000000000000e+01,1.431857784427899105e+02
5.000000000000000000e+01,-4.900000000000000000e+01,1.430971529748737225e+02
-5.000000000000000000e+01,-4.800000000000000000e+01,1.431839700126913044e+02
-4.900000000000000000e+01,-4.800000000000000000e+01,1.432744037223672535e+02
-4.800000000000000000e+01,-4.800000000000000000e+01,1.433648752958484351e+02
-4.700000000000000000e+01,-4.800000000000000000e+01,1.434553466647985260e+02
-4.600000000000000000e+01,-4.800000000000000000e+01,1.435457773065090805e+02
-4.500000000000000000e+01,-4.800000000000000000e+01,1.436361241418684358e+02
-4.400000000000000000e+01,-4.800000000000000000e+01,1.437263414340726797e+02
-4.300000000000000000e+01,-4.800000000000000000e+01,1.438163806889012335e+02
-4.200000000000000000e+01,-4.800000000000000000e+01,1.439061905574929199e+02
-4.100000000000000000e+01,-4.800000000000000000e+01,1.439957167426786953e+02
-4.000000000000000000e+01,-4.800000000000000000e+01,1.440849019100534747e+02
-3.900000000000000000e+01,-4.800000000000000000e+01,1.441736856051036284e+02
-3.800000000000000000e+01,-4.800000000000000000e+01,1.442620041778425843e+02
-3.700000000000000000e+01,-4.800000000000000000e+01,1.443497907165470622e+02
-3.600000000000000000e+01,-4.800000000000000000e+01,1.444369749923271229e+02
-3.500000000000000000e+01,-4.800000000000000000e+01,1.445234834164003246e+02
-3.400000000000000000e+01,-4.800000000000000000e+01,1.446092390120722371e+02
-3.300000000000000000e+01,-4.800000000000000000e+01,1.446941614035488328e+02
-3.200000000000000000e+01,-4.800000000000000000e+01,1.447781668238131374e+02
-3.100000000000000000e+01,-4.800000000000000000e+01,1.448611681438890741e+02
-3.000000000000000000e+01,-4.800000000000000000e+01,1.449430749258779940e+02
-2.900000000000000000e+01,-4.800000000000000000e+01,1.450237935021871181e+02
-2.800000000000000000e+01,-4.800000000000000000e+01,1.451032270833630093e+02
-2.700000000000000000e+01,-4.800000000000000000e+01,1.451812758968933679e+02
-2.600000000000000000e+01,-4.800000000000000000e+01,1.452578373592374419e+02
-2.500000000000000000e+01,-4.800000000000000000e+01,1.453328062831840271e+02
-2.400000000000000000e+01,-4.800000000000000000e+01,1.454060751224076853e+02
-2.300000000000000000e+01,-4.800000000000000000e+01,1.454775342547956143e+02
-2.200000000000000000e+01,-4.800000000000000000e+01,1.455470723057403006e+02
-2.100000000000000000e+01,-4.800000000000000000e+01,1.456145765121389104e+02
-2.000000000000000000e+01,-4.800000000000000000e+01,1.456799331273040252e+02
-1.900000000000000000e+01,-4.800000000000000000e+01,1.457430278663740921e+02
-1.800000000000000000e+01,-4.800000000000000000e+01,1.458037463911225586e+02
-1.700000000000000000e+01,-4.800000000000000000e+01,1.458619748323064869e+02
-1.600000000000000000e+01,-4.800000000000000000e+01,1.459176003468814997e+02
-1.500000000000000000e+01,-4.800000000000000000e+01,1.459705117065559534e+02
-1.400000000000000000e+01,-4.800000000000000000e+01,1.460205999132796251e+02
-1.300000000000000000e+01,-4.800000000000000000e+01,1.460677588363870427e+02
-1.200000000000000000e+01,-4.800000000000000000e+01,1.461118858652647532e+02
-1.100000000000000000e+01,-4.800000000000000000e+01,1.461528825706171801e+02
-1.000000000000000000e+01,-4.800000000000000000e+01,1.461906553666929653e+02
-9.000000000000000000e+00,-4.800000000000000000e+01,1.462251161662386778e+02
-8.000000000000000000e+00,-4.800000000000000000e+01,1.462561830194911749e+02
-7.000000000000000000e+00,-4.800000000000000000e+01,1.462837807282397762e+02
-6.000000000000000000e+00,-4.800000000000000000e+01,1.463078414258985731e+02
-5.000000000000000000e+00,-4.800000000000000000e+01,1.463283051146531761e+02
-4.000000000000000000e+00,-4.800000000000000000e+01,1.463451201510910096e+02
-3.000000000000000000e+00,-4.800000000000000000e+01,1.463582436722938098e+02
-2.000000000000000000e+00,-4.800000000000000000e+01,1.463676419551630659e+02
-1.000000000000000000e+00,-4.800000000000000000e+01,1.463732907027433328e+02
0.000000000000000000e+00,-4.800000000000000000e+01,1.463751752524882477e+02
1.000000000000000000e+00,-4.800000000000000000e+01,1.463732907027433328e+02
2.000000000000000000e+00,-4.800000000000000000e+01,1.463676419551630659e+02
3.000000000000000000e+00,-4.800000000000000000e+01,1.463582436722938098e+02
4.000000000000000000e+00,-4.800000000000000000e+01,1.463451201510910096e+02
5.000000000000000000e+00,-4.800000000000000000e+01,1.463283051146531761e+02
6.000000000000000000e+00,-4.800000000000000000e+01,1.463078414258985731e+02
7.000000000000000000e+00,-4.800000000000000000e+01,1.462837807282397762e+02
8.000000000000000000e+00,-4.800000000000000000e+01,1.462561830194911749e+02
9.000000000000000000e+00,-4.800000000000000000e+01,1.462251161662386778e+02
1.000000000000000000e+01,-4.800000000000000000e+01,1.461906553666929653e+02
1.100000000000000000e+01,-4.800000000000000000e+01,1.461528825706171801e+02
1.200000000000000000e+01,-4.800000000000000000e+01,1.461118858652647532e+02
1.300000000000000000e+01,-4.800000000000000000e+01,1.460677588363870427e+02
1.400000000000000000e+01,-4.800000000000000000e+01,1.460205999132796251e+02
1.500000000000000000e+01,-4.800000000000000000e+01,1.459705117065559534e+02
1.600000000000000000e+01,-4.800000000000000000e+01,1.459176003468814997e+02
1.700000000000000000e+01,-4.800000000000000000e+01,1.458619748323064869e+02
1.800000000000000000e+01,-4.800000000000000000e+01,1.458037463911225586e+02
1.900000000000000000e+01,-4.800000000000000000e+01,1.457430278663740921e+02
2.000000000000000000e+01,-4.800000000000000000e+01,1.456799331273040252e+02
2.100000000000000000e+01,-4.800000000000000000e+01,1.456145765121389104e+02
2.200000000000000000e+01,-4.800000000000000000e+01,1.455470723057403006e+02
2.300000000000000000e+01,-4.800000000000000000e+01,1.454775342547956143e+02
2.400000000000000000e+01,-4.800000000000000000e+01,1.454060751224076853e+02
2.500000000000000000e+01,-4.800000000000000000e+01,1.453328062831840271e+02
2.600000000000000000e+01,-4.800000000000000000e+01,1.452578373592374419e+02
2.700000000000000000e+01,-4.800000000000000000e+01,1.451812758968933679e+02
2.800000000000000000e+01,-4.800000000000000000e+01,1.451032270833630093e+02
2.900000000000000000e+01,-4.800000000000000000e+01,1.450237935021871181e+02
3.000000000000000000e+01,-4.800000000000000000e+01,1.449430749258779940e+02
3.100000000000000000e+01,-4.800000000000000000e+01,1.448611681438890741e+02
3.200000000000000000e+01,-4.800000000000000000e+01,1.447781668238131374e+02
3.300000000000000000e+01,-4.800000000000000000e+01,1.446941614035488328e+02
3.400000000000000000e+01,-4.800000000000000000e+01,1.446092390120722371e+02
3.500000000000000000e+01,-4.800000000000000000e+01,1.445234834164003246e+02
3.600000000000000000e+01,-4.800000000000000000e+01,1.444369749923271229e+02
3.700000000000000000e+01,-4.800000000000000000e+01,1.443497907165470622e+02
3.800000000000000000e+01,-4.800000000000000000e+01,1.442620041778425843e+02
3.900000000000000000e+01,-4.800000000000000000e+01,1.441736856051036284e+02
4.000000000000000000e+01,-4.800000000000000000e+01,1.440849019100534747e+02
4.100000000000000000e+01,-4.800000000000000000e+01,1.439957167426786953e+02
4.200000000000000000e+01,-4.800000000000000000e+01,1.439061905574929199e+02
4.300000000000000000e+01,-4.800000000000000000e+01,1.438163806889012335e+02
4.400000000000000000e+01,-4.800000000000000000e+01,1.437263414340726797e+02
4.500000000000000000e+01,-4.800000000000000000e+01,1.436361241418684358e+02
4.600000000000000000e+01,-4.800000000000000000e+01,1.435457773065090805e+02
4.700000000000000000e+01,-4.800000000000000000e+01,1.434553466647985260e+02
4.800000000000000000e+01,-4.800000000000000000e+01,1.433648752958484351e+02
4.900000000000000000e+01,-4.800000000000000000e+01,1.432744037223672535e+02
5.000000000000000000e+01,-4.800000000000000000e+01,1.431839700126913044e+02
-5.000000000000000000e+01,-4.700000000000000000e+01,1.432707130955727735e+02
-4.900000000000000000e+01,-4.700000000000000000e+01,1.433629907461035202e+02
-4.800000000000000000e+01,-4.700000000000000000e+01,1.434553466647985260e+02
-4.700000000000000000e+01,-4.700000000000000000e+01,1.435477428846458281e+02
-4.600000000000000000e+01,-4.700000000000000000e+01,1.436401388819916747e+02
-4.500000000000000000e+01,-4.700000000000000000e+01,1.437324914631660704e+02
-4.400000000000000000e+01,-4.700000000000000000e+01,1.438247546511370842e+02
-4.300000000000000000e+01,-4.700000000000000000e+01,1.439168795730267334e+02
-4.200000000000000000e+01,-4.700000000000000000e+01,1.440088143494463679e+02
-4.100000000000000000e+01,-4.700000000000000000e+01,1.441005039867429218e+02
-4.000000000000000000e+01,-4.700000000000000000e+01,1.441918902733905270e+02
-3.900000000000000000e+01,-4.700000000000000000e+01,1.442829116819131059e+02
-3.800000000000000000e+01,-4.700000000000000000e+01,1.443735032778808431e+02
-3.700000000000000000e+01,-4.700000000000000000e+01,1.444635966376864644e+02
-3.600000000000000000e+01,-4.700000000000000000e+01,1.445531197769732330e+02
-3.500000000000000000e+01,-4.700000000000000000e+01,1.446419970917510227e+02
-3.400000000000000000e+01,-4.700000000000000000e+01,1.447301493144000517e+02
-3.300000000000000000e+01,-4.700000000000000000e+01,1.448174934869149979e+02
-3.200000000000000000e+01,-4.700000000000000000e+01,1.449039429538844388e+02
-3.100000000000000000e+01,-4.700000000000000000e+01,1.449894073778224879e+02
-3.000000000000000000e+01,-4.700000000000000000e+01,1.450737927795680662e+02
-2.900000000000000000e+01,-4.700000000000000000e+01,1.451570016065321340e+02
-2.800000000000000000e+01,-4.700000000000000000e+01,1.452389328315980777e+02
-2.700000000000000000e+01,-4.700000000000000000e+01,1.453194820854576221e+02
-2.600000000000000000e+01,-4.700000000000000000e+01,1.453985418250825035e+02
-2.500000000000000000e+01,-4.700000000000000000e+01,1.454760015408855907e+02
-2.400000000000000000e+01,-4.700000000000000000e+01,1.455517480049025210e+02
-2.300000000000000000e+01,-4.700000000000000000e+01,1.456256655620202878e+02
-2.200000000000000000e+01,-4.700000000000000000e+01,1.456976364658848979e+02
-2.100000000000000000e+01,-4.700000000000000000e+01,1.457675412606319298e+02
-2.000000000000000000e+01,-4.700000000000000000e+01,1.458352592089977975e+02
-1.900000000000000000e+01,-4.700000000000000000e+01,1.459006687666870619e+02
-1.800000000000000000e+01,-4.700000000000000000e+01,1.459636481020945098e+02
-1.700000000000000000e+01,-4.700000000000000000e+01,1.460240756596188305e+02
-1.600000000000000000e+01,-4.700000000000000000e+01,1.460818307638675151e+02
-1.500000000000000000e+01,-4.700000000000000000e+01,1.461367942610595492e+02
-1.400000000000000000e+01,-4.700000000000000000e+01,1.461888491929015004e+02
-1.300000000000000000e+01,-4.700000000000000000e+01,1.462378814971732766e+02
-1.200000000000000000e+01,-4.700000000000000000e+01,1.462837807282397762e+02
-1.100000000000000000e+01,-4.700000000000000000e+01,1.463264407897398200e+02
-1.000000000000000000e+01,-4.700000000000000000e+01,1.463657606708282515e+02
-9.000000000000000000e+00,-4.700000000000000000e+01,1.464016451766011073e+02
-8.000000000000000000e+00,-4.700000000000000000e+01,1.464340056427502930e+02
-7.000000000000000000e+00,-4.700000000000000000e+01,1.464627606241105013e+02
-6.000000000000000000e+00,-4.700000000000000000e+01,1.464878365466065873e+02
-5.000000000000000000e+00,-4.700000000000000000e+01,1.465091683122041104e+02
-4.000000000000000000e+00,-4.700000000000000000e+01,1.465266998468304962e+02
-3.000000000000000000e+00,-4.700000000000000000e+01,1.465403845818685795e+02
-2.000000000000000000e+00,-4.700000000000000000e+01,1.465501858607274244e+02
-1.000000000000000000e+00,-4.700000000000000000e+01,1.465560772631488931e+02
0.000000000000000000e+00,-4.700000000000000000e+01,1.465580428412856406e+02
1.000000000000000000e+00,-4.700000000000000000e+01,1.465560772631488931e+02
2.000000000000000000e+00,-4.700000000000000000e+01,1.465501858607274244e+02
3.000000000000000000e+00,-4.700000000000000000e+01,1.465403845818685795e+02
4.000000000000000000e+00,-4.700000000000000000e+01,1.465266998468304962e+02
5.000000000000000000e+00,-4.700000000000000000e+01,1.465091683122041104e+02
6.000000000000000000e+00,-4.700000000000000000e+01,1.464878365466065873e+02
7.000000000000000000e+00,-4.700000000000000000e+01,1.464627606241105013e+02
8.000000000000000000e+00,-4.700000000000000000e+01,1.464340056427502930e+02
9.000000000000000000e+00,-4.700000000000000000e+01,1.464016451766011073e+02
1.000000000000000000e+01,-4.700000000000000000e+01,1.463657606708282515e+02
1.100000000000000000e+01,-4.700000000000000000e+01,1.463264407897398200e+02
1.200000000000000000e+01,-4.700000000000000000e+01,1.462837807282397762e+02
1.300000000000000000e+01,-4.700000000000000000e+01,1.462378814971732766e+02
1.400000000000000000e+01,-4.700000000000000000e+01,1.461888491929015004e+02
1.500000000000000000e+01,-4.700000000000000000e+01,1.461367942610595492e+02
1.600000000000000000e+01,-4.700000000000000000e+01,1.460818307638675151e+02
1.700000000000000000e+01,-4.700000000000000000e+01,1.460240756596188305e+02
1.800000000000000000e+01,-4.700000000000000000e+01,1.459636481020945098e+02
