x_distance,y_distance,spl
-5.000000000000000000e+01,-4.800000000000000000e+01,1.434116870687568053e+02
-4.900000000000000000e+01,-4.800000000000000000e+01,1.434682363961958345e+02
-4.800000000000000000e+01,-4.800000000000000000e+01,1.435244467805277111e+02
-4.700000000000000000e+01,-4.800000000000000000e+01,1.435802977306017851e+02
-4.600000000000000000e+01,-4.800000000000000000e+01,1.436357682812805194e+02
-4.500000000000000000e+01,-4.800000000000000000e+01,1.436908369943893149e+02
-4.400000000000000000e+01,-4.800000000000000000e+01,1.437454819602897373e+02
-4.300000000000000000e+01,-4.800000000000000000e+01,1.437996808001146860e+02
-4.200000000000000000e+01,-4.800000000000000000e+01,1.438534106687104668e+02
-4.100000000000000000e+01,-4.800000000000000000e+01,1.439066482583349398e+02
-4.000000000000000000e+01,-4.800000000000000000e+01,1.439593698031677889e+02
-3.900000000000000000e+01,-4.800000000000000000e+01,1.440115510846964071e+02
-3.800000000000000000e+01,-4.800000000000000000e+01,1.440631674380471736e+02
-3.700000000000000000e+01,-4.800000000000000000e+01,1.441141937593407647e+02
-3.600000000000000000e+01,-4.800000000000000000e+01,1.441646045141583841e+02
-3.500000000000000000e+01,-4.800000000000000000e+01,1.442143737472137275e+02
-3.400000000000000000e+01,-4.800000000000000000e+01,1.442634750933358703e+02
-3.300000000000000000e+01,-4.800000000000000000e+01,1.443118817898752013e+02
-3.200000000000000000e+01,-4.800000000000000000e+01,1.443595666906549582e+02
-3.100000000000000000e+01,-4.800000000000000000e+01,1.444065022815980512e+02
-3.000000000000000000e+01,-4.800000000000000000e+01,1.444526606981663690e+02
-2.900000000000000000e+01,-4.800000000000000000e+01,1.444980137447576567e+02
-2.800000000000000000e+01,-4.800000000000000000e+01,1.445425329162088417e+02
-2.700000000000000000e+01,-4.800000000000000000e+01,1.445861894215593395e+02
-2.600000000000000000e+01,-4.800000000000000000e+01,1.446289542102304040e+02
-2.500000000000000000e+01,-4.800000000000000000e+01,1.446707980007749654e+02
-2.400000000000000000e+01,-4.800000000000000000e+01,1.447116913123511779e+02
-2.300000000000000000e+01,-4.800000000000000000e+01,1.447516044990664454e+02
-2.200000000000000000e+01,-4.800000000000000000e+01,1.447905077873303128e+02
-2.100000000000000000e+01,-4.800000000000000000e+01,1.448283713163428104e+02
-2.000000000000000000e+01,-4.800000000000000000e+01,1.448651651818285018e+02
-1.900000000000000000e+01,-4.800000000000000000e+01,1.449008594831079790e+02
-1.800000000000000000e+01,-4.800000000000000000e+01,1.449354243735745627e+02
-1.700000000000000000e+01,-4.800000000000000000e+01,1.449688301146163667e+02
-1.600000000000000000e+01,-4.800000000000000000e+01,1.450010471329944153e+02
-1.500000000000000000e+01,-4.800000000000000000e+01,1.450320460816494688e+02
-1.400000000000000000e+01,-4.800000000000000000e+01,1.450617979038750889e+02
-1.300000000000000000e+01,-4.800000000000000000e+01,1.450902739007498781e+02
-1.200000000000000000e+01,-4.800000000000000000e+01,1.451174458016788833e+02
-1.100000000000000000e+01,-4.800000000000000000e+01,1.451432858378460367e+02
-1.000000000000000000e+01,-4.800000000000000000e+01,1.451677668183318985e+02
-9.000000000000000000e+00,-4.800000000000000000e+01,1.451908622086000094e+02
-8.000000000000000000e+00,-4.800000000000000000e+01,1.452125462110067815e+02
-7.000000000000000000e+00,-4.800000000000000000e+01,1.452327938469387050e+02
-6.000000000000000000e+00,-4.800000000000000000e+01,1.452515810401355054e+02
-5.000000000000000000e+00,-4.800000000000000000e+01,1.452688847007099184e+02
-4.000000000000000000e+00,-4.800000000000000000e+01,1.452846828093362603e+02
-3.000000000000000000e+00,-4.800000000000000000e+01,1.452989545010399581e+02
-2.000000000000000000e+00,-4.800000000000000000e+01,1.453116801479912965e+02
-1.000000000000000000e+00,-4.800000000000000000e+01,1.453228414406793263e+02
0.000000000000000000e+00,-4.800000000000000000e+01,1.453324214668251670e+02
1.000000000000000000e+00,-4.800000000000000000e+01,1.453404047873829370e+02
2.000000000000000000e+00,-4.800000000000000000e+01,1.453467775089751228e+02
3.000000000000000000e+00,-4.800000000000000000e+01,1.453515273521158520e+02
4.000000000000000000e+00,-4.800000000000000000e+01,1.453546437145924415e+02
5.000000000000000000e+00,-4.800000000000000000e+01,1.453561177293995001e+02
6.000000000000000000e+00,-4.800000000000000000e+01,1.453559423166562112e+02
7.000000000000000000e+00,-4.800000000000000000e+01,1.453541122289783800e+02
8.000000000000000000e+00,-4.800000000000000000e+01,1.453506240898300348e+02
9.000000000000000000e+00,-4.800000000000000000e+01,1.453454764244369528e+02
1.000000000000000000e+01,-4.800000000000000000e+01,1.453386696829111600e+02
1.100000000000000000e+01,-4.800000000000000000e+01,1.453302062553059670e+02
1.200000000000000000e+01,-4.800000000000000000e+01,1.453200904783973044e+02
1.300000000000000000e+01,-4.800000000000000000e+01,1.453083286340665836e+02
1.400000000000000000e+01,-4.800000000000000000e+01,1.452949289392411742e+02
1.500000000000000000e+01,-4.800000000000000000e+01,1.452799015274304395e+02
1.600000000000000000e+01,-4.800000000000000000e+01,1.452632584219767296e+02
1.700000000000000000e+01,-4.800000000000000000e+01,1.452450135012194039e+02
1.800000000000000000e+01,-4.800000000000000000e+01,1.452251824558467206e+02
1.900000000000000000e+01,-4.800000000000000000e+01,1.452037827387798643e+02
2.000000000000000000e+01,-4.800000000000000000e+01,1.451808335080019958e+02
2.100000000000000000e+01,-4.800000000000000000e+01,1.451563555628011670e+02
2.200000000000000000e+01,-4.800000000000000000e+01,1.451303712739512832e+02
2.300000000000000000e+01,-4.800000000000000000e+01,1.451029045083966196e+02
2.400000000000000000e+01,-4.800000000000000000e+01,1.450739805490431991e+02
2.500000000000000000e+01,-4.800000000000000000e+01,1.450436260102869426e+02
2.600000000000000000e+01,-4.800000000000000000e+01,1.450118687499271175e+02
2.700000000000000000e+01,-4.800000000000000000e+01,1.449787377781239854e+02
2.800000000000000000e+01,-4.800000000000000000e+01,1.449442631640621073e+02
2.900000000000000000e+01,-4.800000000000000000e+01,1.449084759409727781e+02
3.000000000000000000e+01,-4.800000000000000000e+01,1.448714080101592572e+02
3.100000000000000000e+01,-4.800000000000000000e+01,1.448330920446445305e+02
3.200000000000000000e+01,-4.800000000000000000e+01,1.447935613930383738e+02
3.300000000000000000e+01,-4.800000000000000000e+01,1.447528499841870939e+02
3.400000000000000000e+01,-4.800000000000000000e+01,1.447109922331348457e+02
3.500000000000000000e+01,-4.800000000000000000e+01,1.446680229488852092e+02
3.600000000000000000e+01,-4.800000000000000000e+01,1.446239772444095593e+02
3.700000000000000000e+01,-4.800000000000000000e+01,1.445788904493043106e+02
3.800000000000000000e+01,-4.800000000000000000e+01,1.445327980254543547e+02
3.900000000000000000e+01,-4.800000000000000000e+01,1.444857354860120040e+02
4.000000000000000000e+01,-4.800000000000000000e+01,1.444377383179572689e+02
4.100000000000000000e+01,-4.800000000000000000e+01,1.443888419084574650e+02
4.200000000000000000e+01,-4.800000000000000000e+01,1.443390814752021640e+02
4.300000000000000000e+01,-4.800000000000000000e+01,1.442884920008460199e+02
4.400000000000000000e+01,-4.800000000000000000e+01,1.442371081716522383e+02
4.500000000000000000e+01,-4.800000000000000000e+01,1.441849643203915718e+02
4.600000000000000000e+01,-4.800000000000000000e+01,1.441320943735171056e+02
4.700000000000000000e+01,-4.800000000000000000e+01,1.440785318026020434e+02
4.800000000000000000e+01,-4.800000000000000000e+01,1.440243095799992261e+02
4.900000000000000000e+01,-4.800000000000000000e+01,1.439694601386545685e+02
5.000000000000000000e+01,-4.800000000000000000e+01,1.439140153359830379e+02
-5.000000000000000000e+01,-4.700000000000000000e+01,1.434901143581033125e+02
-4.900000000000000000e+01,-4.700000000000000000e+01,1.435476558493464267e+02
-4.800000000000000000e+01,-4.700000000000000000e+01,1.436048644248669461e+02
-4.700000000000000000e+01,-4.700000000000000000e+01,1.436617192021096798e+02
-4.600000000000000000e+01,-4.700000000000000000e+01,1.437181988024173052e+02
-4.500000000000000000e+01,-4.700000000000000000e+01,1.437742813513887654e+02
-4.400000000000000000e+01,-4.700000000000000000e+01,1.438299444798425668e+02
-4.300000000000000000e+01,-4.700000000000000000e+01,1.438851653254226903e+02
-4.200000000000000000e+01,-4.700000000000000000e+01,1.439399205348908595e+02
-4.100000000000000000e+01,-4.700000000000000000e+01,1.439941862671540775e+02
-4.000000000000000000e+01,-4.700000000000000000e+01,1.440479381970843917e+02
-3.900000000000000000e+01,-4.700000000000000000e+01,1.441011515201940938e+02
-3.800000000000000000e+01,-4.700000000000000000e+01,1.441538009582396853e+02
-3.700000000000000000e+01,-4.700000000000000000e+01,1.442058607658354958e+02
-3.600000000000000000e+01,-4.700000000000000000e+01,1.442573047381681022e+02
-3.500000000000000000e+01,-4.700000000000000000e+01,1.443081062199129292e+02
-3.400000000000000000e+01,-4.700000000000000000e+01,1.443582381154644452e+02
-3.300000000000000000e+01,-4.700000000000000000e+01,1.444076729006019661e+02
-3.200000000000000000e+01,-4.700000000000000000e+01,1.444563826357235143e+02
-3.100000000000000000e+01,-4.700000000000000000e+01,1.445043389807906919e+02
-3.000000000000000000e+01,-4.700000000000000000e+01,1.445515132121361148e+02
-2.900000000000000000e+01,-4.700000000000000000e+01,1.445978762412945002e+02
-2.800000000000000000e+01,-4.700000000000000000e+01,1.446433986360252675e+02
-2.700000000000000000e+01,-4.700000000000000000e+01,1.446880506437003362e+02
-2.600000000000000000e+01,-4.700000000000000000e+01,1.447318022172349856e+02
-2.500000000000000000e+01,-4.700000000000000000e+01,1.447746230437401778e+02
-2.400000000000000000e+01,-4.700000000000000000e+01,1.448164825760745202e+02
-2.300000000000000000e+01,-4.700000000000000000e+01,1.448573500674684169e+02
-2.200000000000000000e+01,-4.700000000000000000e+01,1.448971946093861618e+02
-2.100000000000000000e+01,-4.700000000000000000e+01,1.449359851727791977e+02
-2.000000000000000000e+01,-4.700000000000000000e+01,1.449736906528681573e+02
-1.900000000000000000e+01,-4.700000000000000000e+01,1.450102799175714381e+02
-1.800000000000000000e+01,-4.700000000000000000e+01,1.450457218596729945e+02
-1.700000000000000000e+01,-4.700000000000000000e+01,1.450799854527931814e+02
-1.600000000000000000e+01,-4.700000000000000000e+01,1.451130398111930049e+02
-1.500000000000000000e+01,-4.700000000000000000e+01,1.451448542534025705e+02
-1.400000000000000000e+01,-4.700000000000000000e+01,1.451753983696243893e+02
-1.300000000000000000e+01,-4.700000000000000000e+01,1.452046420928131170e+02
-1.200000000000000000e+01,-4.700000000000000000e+01,1.452325557732860375e+02
-1.100000000000000000e+01,-4.700000000000000000e+01,1.452591102566637744e+02
-1.000000000000000000e+01,-4.700000000000000000e+01,1.452842769648872547e+02
-9.000000000000000000e+00,-4.700000000000000000e+01,1.453080279799993662e+02
-8.000000000000000000e+00,-4.700000000000000000e+01,1.453303361303242696e+02
-7.000000000000000000e+00,-4.700000000000000000e+01,1.453511750786192636e+02
-6.000000000000000000e+00,-4.700000000000000000e+01,1.453705194117208066e+02
-5.000000000000000000e+00,-4.700000000000000000e+01,1.453883447311531825e+02
-4.000000000000000000e+00,-4.700000000000000000e+01,1.454046277441200630e+02
-3.000000000000000000e+00,-4.700000000000000000e+01,1.454193463542559073e+02
-2.000000000000000000e+00,-4.700000000000000000e+01,1.454324797514766203e+02
-1.000000000000000000e+00,-4.700000000000000000e+01,1.454440085002384535e+02
0.000000000000000000e+00,-4.700000000000000000e+01,1.454539146254923878e+02
1.000000000000000000e+00,-4.700000000000000000e+01,1.454621816956067448e+02
2.000000000000000000e+00,-4.700000000000000000e+01,1.454687949015284403e+02
3.000000000000000000e+00,-4.700000000000000000e+01,1.454737411314584961e+02
4.000000000000000000e+00,-4.700000000000000000e+01,1.454770090403344511e+02
5.000000000000000000e+00,-4.700000000000000000e+01,1.454785891134401083e+02
6.000000000000000000e+00,-4.700000000000000000e+01,1.454784737235002012e+02
7.000000000000000000e+00,-4.700000000000000000e+01,1.454766571806653985e+02
8.000000000000000000e+00,-4.700000000000000000e+01,1.454731357748512721e+02
9.000000000000000000e+00,-4.700000000000000000e+01,1.454679078099593710e+02
1.000000000000000000e+01,-4.700000000000000000e+01,1.454609736295843732e+02
1.100000000000000000e+01,-4.700000000000000000e+01,1.454523356338895610e+02
1.200000000000000000e+01,-4.700000000000000000e+01,1.454419982874211144e+02
1.300000000000000000e+01,-4.700000000000000000e+01,1.454299681177181185e+02
1.400000000000000000e+01,-4.700000000000000000e+01,1.454162537046704244e+02
1.500000000000000000e+01,-4.700000000000000000e+01,1.454008656606661134e+02
1.600000000000000000e+01,-4.700000000000000000e+01,1.453838166016640230e+02
1.700000000000000000e+01,-4.700000000000000000e+01,1.453651211094148437e+02
1.800000000000000000e+01,-4.700000000000000000e+01,1.453447956851407525e+02
