x_distance,y_distance,spl
3.900000000000000000e+01,-5.000000000000000000e+01,1.101773547322059841e+02
4.000000000000000000e+01,-5.000000000000000000e+01,1.100534522076014099e+02
4.100000000000000000e+01,-5.000000000000000000e+01,1.098567686049064207e+02
4.200000000000000000e+01,-5.000000000000000000e+01,1.095975368102888865e+02
4.300000000000000000e+01,-5.000000000000000000e+01,1.092877386663532491e+02
4.400000000000000000e+01,-5.000000000000000000e+01,1.089396144495179186e+02
4.500000000000000000e+01,-5.000000000000000000e+01,1.085645521972949723e+02
4.600000000000000000e+01,-5.000000000000000000e+01,1.081724392433167736e+02
4.700000000000000000e+01,-5.000000000000000000e+01,1.077714128031766734e+02
4.800000000000000000e+01,-5.000000000000000000e+01,1.073678862402428393e+02
4.900000000000000000e+01,-5.000000000000000000e+01,1.069667298250942622e+02
5.000000000000000000e+01,-5.000000000000000000e+01,1.065715150647939282e+02
-5.000000000000000000e+01,-4.900000000000000000e+01,9.780999822803678967e+01
-4.900000000000000000e+01,-4.900000000000000000e+01,9.787160509100870343e+01
-4.800000000000000000e+01,-4.900000000000000000e+01,9.793316649859121981e+01
-4.700000000000000000e+01,-4.900000000000000000e+01,9.799468299696010831e+01
-4.600000000000000000e+01,-4.900000000000000000e+01,9.805615627792755618e+01
-4.500000000000000000e+01,-4.900000000000000000e+01,9.811758930776277055e+01
-4.400000000000000000e+01,-4.900000000000000000e+01,9.817898646686968789e+01
-4.300000000000000000e+01,-4.900000000000000000e+01,9.824035370124724409e+01
-4.200000000000000000e+01,-4.900000000000000000e+01,9.830169868676617284e+01
-4.100000000000000000e+01,-4.900000000000000000e+01,9.836303100742226491e+01
-4.000000000000000000e+01,-4.900000000000000000e+01,9.842436234887489377e+01
-3.900000000000000000e+01,-4.900000000000000000e+01,9.848570670875693622e+01
-3.800000000000000000e+01,-4.900000000000000000e+01,9.854708062545131497e+01
-3.700000000000000000e+01,-4.900000000000000000e+01,9.860850342728153350e+01
-3.600000000000000000e+01,-4.900000000000000000e+01,9.866999750436352201e+01
-3.500000000000000000e+01,-4.900000000000000000e+01,9.873158860572871731e+01
-3.400000000000000000e+01,-4.900000000000000000e+01,9.879330616476423188e+01
-3.300000000000000000e+01,-4.900000000000000000e+01,9.885518365654512252e+01
-3.200000000000000000e+01,-4.900000000000000000e+01,9.891725899127439448e+01
-3.100000000000000000e+01,-4.900000000000000000e+01,9.897957494882744811e+01
-3.000000000000000000e+01,-4.900000000000000000e+01,9.904217966035146503e+01
-2.900000000000000000e+01,-4.900000000000000000e+01,9.910512714403932932e+01
-2.800000000000000000e+01,-4.900000000000000000e+01,9.916847790363569004e+01
-2.700000000000000000e+01,-4.900000000000000000e+01,9.923229960001154382e+01
-2.600000000000000000e+01,-4.900000000000000000e+01,9.929666780835164275e+01
-2.500000000000000000e+01,-4.900000000000000000e+01,9.936166687625828331e+01
-2.400000000000000000e+01,-4.900000000000000000e+01,9.942739090154213955e+01
-2.300000000000000000e+01,-4.900000000000000000e+01,9.949394485285814937e+01
-2.200000000000000000e+01,-4.900000000000000000e+01,9.956144586193589419e+01
-2.100000000000000000e+01,-4.900000000000000000e+01,9.963002472333477044e+01
-2.000000000000000000e+01,-4.900000000000000000e+01,9.969982764694424304e+01
-1.900000000000000000e+01,-4.900000000000000000e+01,9.977101832056560227e+01
-1.800000000000000000e+01,-4.900000000000000000e+01,9.984378035582662392e+01
-1.700000000000000000e+01,-4.900000000000000000e+01,9.991832021174548117e+01
-1.600000000000000000e+01,-4.900000000000000000e+01,9.999487071832952267e+01
-1.500000000000000000e+01,-4.900000000000000000e+01,1.000736953602550443e+02
-1.400000000000000000e+01,-4.900000000000000000e+01,1.001550935315302837e+02
-1.300000000000000000e+01,-4.900000000000000000e+01,1.002394070411423854e+02
-1.200000000000000000e+01,-4.900000000000000000e+01,1.003270282441508101e+02
-1.100000000000000000e+01,-4.900000000000000000e+01,1.004184103025481534e+02
-1.000000000000000000e+01,-4.900000000000000000e+01,1.005140802596607159e+02
-9.000000000000000000e+00,-4.900000000000000000e+01,1.006146558608826780e+02
-8.000000000000000000e+00,-4.900000000000000000e+01,1.007208673999999462e+02
-7.000000000000000000e+00,-4.900000000000000000e+01,1.008335863522939349e+02
-6.000000000000000000e+00,-4.900000000000000000e+01,1.009538632227136787e+02
-5.000000000000000000e+00,-4.900000000000000000e+01,1.010829779487187636e+02
-4.000000000000000000e+00,-4.900000000000000000e+01,1.012225074072462405e+02
-3.000000000000000000e+00,-4.900000000000000000e+01,1.013744160866815633e+02
-2.000000000000000000e+00,-4.900000000000000000e+01,1.015411776186223847e+02
-1.000000000000000000e+00,-4.900000000000000000e+01,1.017259359157456089e+02
0.000000000000000000e+00,-4.900000000000000000e+01,1.019327130298628958e+02
1.000000000000000000e+00,-4.900000000000000000e+01,1.021666608789684716e+02
2.000000000000000000e+00,-4.900000000000000000e+01,1.024343213343539674e+02
3.000000000000000000e+00,-4.900000000000000000e+01,1.027437689931517042e+02
4.000000000000000000e+00,-4.900000000000000000e+01,1.031042843684809611e+02
5.000000000000000000e+00,-4.900000000000000000e+01,1.035246869176660027e+02
6.000000000000000000e+00,-4.900000000000000000e+01,1.040084514316672539e+02
7.000000000000000000e+00,-4.900000000000000000e+01,1.045425154086624389e+02
8.000000000000000000e+00,-4.900000000000000000e+01,1.050782227567285361e+02
9.000000000000000000e+00,-4.900000000000000000e+01,1.055164194176621777e+02
1.000000000000000000e+01,-4.900000000000000000e+01,1.057364957592211709e+02
1.100000000000000000e+01,-4.900000000000000000e+01,1.056892689951415463e+02
1.200000000000000000e+01,-4.900000000000000000e+01,1.054539095237360584e+02
1.300000000000000000e+01,-4.900000000000000000e+01,1.051677430490631480e+02
1.400000000000000000e+01,-4.900000000000000000e+01,1.049311395861260223e+02
1.500000000000000000e+01,-4.900000000000000000e+01,1.047849822118761978e+02
1.600000000000000000e+01,-4.900000000000000000e+01,1.047326002906147551e+02
1.700000000000000000e+01,-4.900000000000000000e+01,1.047625115357810728e+02
1.800000000000000000e+01,-4.900000000000000000e+01,1.048605100416772018e+02
1.900000000000000000e+01,-4.900000000000000000e+01,1.050141834756657317e+02
2.000000000000000000e+01,-4.900000000000000000e+01,1.052139139314690652e+02
2.100000000000000000e+01,-4.900000000000000000e+01,1.054526116568351597e+02
2.200000000000000000e+01,-4.900000000000000000e+01,1.057251291652166572e+02
2.300000000000000000e+01,-4.900000000000000000e+01,1.060276826251671309e+02
2.400000000000000000e+01,-4.900000000000000000e+01,1.063573601746965522e+02
2.500000000000000000e+01,-4.900000000000000000e+01,1.067117110834626459e+02
2.600000000000000000e+01,-4.900000000000000000e+01,1.070883855164403542e+02
2.700000000000000000e+01,-4.900000000000000000e+01,1.074847915910547158e+02
2.800000000000000000e+01,-4.900000000000000000e+01,1.078977401942604217e+02
2.900000000000000000e+01,-4.900000000000000000e+01,1.083230554059195470e+02
3.000000000000000000e+01,-4.900000000000000000e+01,1.087551413576595252e+02
3.100000000000000000e+01,-4.900000000000000000e+01,1.091865201592646031e+02
3.200000000000000000e+01,-4.900000000000000000e+01,1.096073970910121034e+02
3.300000000000000000e+01,-4.900000000000000000e+01,1.100053732455296824e+02
3.400000000000000000e+01,-4.900000000000000000e+01,1.103655046533778261e+02
3.500000000000000000e+01,-4.900000000000000000e+01,1.106709644065052487e+02
3.600000000000000000e+01,-4.900000000000000000e+01,1.109045240629783535e+02
3.700000000000000000e+01,-4.900000000000000000e+01,1.110508432922519546e+02
3.800000000000000000e+01,-4.900000000000000000e+01,1.110991384631310410e+02
3.900000000000000000e+01,-4.900000000000000000e+01,1.110453914736359877e+02
4.000000000000000000e+01,-4.900000000000000000e+01,1.108932135086447772e+02
4.100000000000000000e+01,-4.900000000000000000e+01,1.106529785338221359e+02
4.200000000000000000e+01,-4.900000000000000000e+01,1.103396112710109378e+02
4.300000000000000000e+01,-4.900000000000000000e+01,1.099699144869080953e+02
4.400000000000000000e+01,-4.900000000000000000e+01,1.095602737363997790e+02
4.500000000000000000e+01,-4.900000000000000000e+01,1.091251681696749500e+02
4.600000000000000000e+01,-4.900000000000000000e+01,1.086764975547943948e+02
4.700000000000000000e+01,-4.900000000000000000e+01,1.082235080424004536e+02
4.800000000000000000e+01,-4.900000000000000000e+01,1.077730585222195714e+02
4.900000000000000000e+01,-4.900000000000000000e+01,1.073300262421687137e+02
5.000000000000000000e+01,-4.900000000000000000e+01,1.068977282417998396e+02
-5.000000000000000000e+01,-4.800000000000000000e+01,9.787849320053675228e+01
-4.900000000000000000e+01,-4.800000000000000000e+01,9.794075534320363374e+01
-4.800000000000000000e+01,-4.800000000000000000e+01,9.800296376537028209e+01
-4.700000000000000000e+01,-4.800000000000000000e+01,9.806511807571820327e+01
-4.600000000000000000e+01,-4.800000000000000000e+01,9.812721900093944782e+01
-4.500000000000000000e+01,-4.800000000000000000e+01,9.818926851628197028e+01
-4.400000000000000000e+01,-4.800000000000000000e+01,9.825126998729868433e+01
-4.300000000000000000e+01,-4.800000000000000000e+01,9.831322832376231702e+01
-4.200000000000000000e+01,-4.800000000000000000e+01,9.837515014682037418e+01
-4.100000000000000000e+01,-4.800000000000000000e+01,9.843704397059597966e+01
-4.000000000000000000e+01,-4.800000000000000000e+01,9.849892039959649992e+01
-3.900000000000000000e+01,-4.800000000000000000e+01,9.856079234347566853e+01
-3.800000000000000000e+01,-4.800000000000000000e+01,9.862267525091702680e+01
-3.700000000000000000e+01,-4.800000000000000000e+01,9.868458736467022163e+01
-3.600000000000000000e+01,-4.800000000000000000e+01,9.874655000009006756e+01
-3.500000000000000000e+01,-4.800000000000000000e+01,9.880858784991303878e+01
-3.400000000000000000e+01,-4.800000000000000000e+01,9.887072931847184520e+01
-3.300000000000000000e+01,-4.800000000000000000e+01,9.893300688911388363e+01
-3.200000000000000000e+01,-4.800000000000000000e+01,9.899545752928071352e+01
-3.100000000000000000e+01,-4.800000000000000000e+01,9.905812313854900708e+01
-3.000000000000000000e+01,-4.800000000000000000e+01,9.912105104596840022e+01
-2.900000000000000000e+01,-4.800000000000000000e+01,9.918429456430658320e+01
-2.800000000000000000e+01,-4.800000000000000000e+01,9.924791361038587922e+01
-2.700000000000000000e+01,-4.800000000000000000e+01,9.931197540264882662e+01
-2.600000000000000000e+01,-4.800000000000000000e+01,9.937655524952754149e+01
-2.500000000000000000e+01,-4.800000000000000000e+01,9.944173744524631786e+01
-2.400000000000000000e+01,-4.800000000000000000e+01,9.950761629354404647e+01
-2.300000000000000000e+01,-4.800000000000000000e+01,9.957429728470700070e+01
-2.200000000000000000e+01,-4.800000000000000000e+01,9.964189845758596675e+01
-2.100000000000000000e+01,-4.800000000000000000e+01,9.971055198639143669e+01
-2.000000000000000000e+01,-4.800000000000000000e+01,9.978040604264656110e+01
-1.900000000000000000e+01,-4.800000000000000000e+01,9.985162699659892382e+01
-1.800000000000000000e+01,-4.800000000000000000e+01,9.992440204086790345e+01
-1.700000000000000000e+01,-4.800000000000000000e+01,9.999894234383796743e+01
-1.600000000000000000e+01,-4.800000000000000000e+01,1.000754868737049321e+02
-1.500000000000000000e+01,-4.800000000000000000e+01,1.001543070795628125e+02
-1.400000000000000000e+01,-4.800000000000000000e+01,1.002357126783784906e+02
-1.300000000000000000e+01,-4.800000000000000000e+01,1.003200588832132212e+02
-1.200000000000000000e+01,-4.800000000000000000e+01,1.004077555289335351e+02
-1.100000000000000000e+01,-4.800000000000000000e+01,1.004992787221063111e+02
-1.000000000000000000e+01,-4.800000000000000000e+01,1.005951858844048843e+02
-9.000000000000000000e+00,-4.800000000000000000e+01,1.006961354076216111e+02
-8.000000000000000000e+00,-4.800000000000000000e+01,1.008029126447070070e+02
-7.000000000000000000e+00,-4.800000000000000000e+01,1.009164647035306359e+02
-6.000000000000000000e+00,-4.800000000000000000e+01,1.010379476082151200e+02
-5.000000000000000000e+00,-4.800000000000000000e+01,1.011687910301844795e+02
-4.000000000000000000e+00,-4.800000000000000000e+01,1.013107882446001327e+02
-3.000000000000000000e+00,-4.800000000000000000e+01,1.014662226452410039e+02
-2.000000000000000000e+00,-4.800000000000000000e+01,1.016380476134614526e+02
-1.000000000000000000e+00,-4.800000000000000000e+01,1.018301444336968302e+02
0.000000000000000000e+00,-4.800000000000000000e+01,1.020476936081176831e+02
1.000000000000000000e+00,-4.800000000000000000e+01,1.022977068121062132e+02
2.000000000000000000e+00,-4.800000000000000000e+01,1.025897713433698613e+02
3.000000000000000000e+00,-4.800000000000000000e+01,1.029370247905307849e+02
4.000000000000000000e+00,-4.800000000000000000e+01,1.033572022297486512e+02
5.000000000000000000e+00,-4.800000000000000000e+01,1.038729706539224367e+02
6.000000000000000000e+00,-4.800000000000000000e+01,1.045088267244180003e+02
7.000000000000000000e+00,-4.800000000000000000e+01,1.052767162271315442e+02
8.000000000000000000e+00,-4.800000000000000000e+01,1.061335331982926533e+02
9.000000000000000000e+00,-4.800000000000000000e+01,1.069021431214362252e+02
1.000000000000000000e+01,-4.800000000000000000e+01,1.072616549116300035e+02
1.100000000000000000e+01,-4.800000000000000000e+01,1.070334593123683220e+02
1.200000000000000000e+01,-4.800000000000000000e+01,1.064425452372103678e+02
1.300000000000000000e+01,-4.800000000000000000e+01,1.058311222603233261e+02
1.400000000000000000e+01,-4.800000000000000000e+01,1.053719862767299134e+02
1.500000000000000000e+01,-4.800000000000000000e+01,1.050927861587521051e+02
1.600000000000000000e+01,-4.800000000000000000e+01,1.049665698279694226e+02
1.700000000000000000e+01,-4.800000000000000000e+01,1.049583652565908665e+02
1.800000000000000000e+01,-4.800000000000000000e+01,1.050394385273272633e+02
1.900000000000000000e+01,-4.800000000000000000e+01,1.051891148411888111e+02
2.000000000000000000e+01,-4.800000000000000000e+01,1.053932563923159051e+02
2.100000000000000000e+01,-4.800000000000000000e+01,1.056423845653679194e+02
2.200000000000000000e+01,-4.800000000000000000e+01,1.059301748844657425e+02
2.300000000000000000e+01,-4.800000000000000000e+01,1.062523744143959163e+02
2.400000000000000000e+01,-4.800000000000000000e+01,1.066060360275573657e+02
2.500000000000000000e+01,-4.800000000000000000e+01,1.069889560011060894e+02
2.600000000000000000e+01,-4.800000000000000000e+01,1.073992236127963054e+02
2.700000000000000000e+01,-4.800000000000000000e+01,1.078348121797174883e+02
2.800000000000000000e+01,-4.800000000000000000e+01,1.082931548162114410e+02
2.900000000000000000e+01,-4.800000000000000000e+01,1.087706573802213654e+02
3.000000000000000000e+01,-4.800000000000000000e+01,1.092621115139861274e+02
3.100000000000000000e+01,-4.800000000000000000e+01,1.097599924350506626e+02
3.200000000000000000e+01,-4.800000000000000000e+01,1.102536753145813861e+02
3.300000000000000000e+01,-4.800000000000000000e+01,1.107287019161391868e+02
3.400000000000000000e+01,-4.800000000000000000e+01,1.111663895077177244e+02
3.500000000000000000e+01,-4.800000000000000000e+01,1.115442659457571182e+02
3.600000000000000000e+01,-4.800000000000000000e+01,1.118379010121365269e+02
3.700000000000000000e+01,-4.800000000000000000e+01,1.120244245335028666e+02
3.800000000000000000e+01,-4.800000000000000000e+01,1.120871855892013969e+02
3.900000000000000000e+01,-4.800000000000000000e+01,1.120199272403908992e+02
4.000000000000000000e+01,-4.800000000000000000e+01,1.118284846957804035e+02
4.100000000000000000e+01,-4.800000000000000000e+01,1.115290844300321282e+02
4.200000000000000000e+01,-4.800000000000000000e+01,1.111441662504926455e+02
4.300000000000000000e+01,-4.800000000000000000e+01,1.106977198660337791e+02
4.400000000000000000e+01,-4.800000000000000000e+01,1.102117609029201617e+02
4.500000000000000000e+01,-4.800000000000000000e+01,1.097044912832126187e+02
4.600000000000000000e+01,-4.800000000000000000e+01,1.091898524127132220e+02
4.700000000000000000e+01,-4.800000000000000000e+01,1.086778996969561462e+02
4.800000000000000000e+01,-4.800000000000000000e+01,1.081755125112106271e+02
4.900000000000000000e+01,-4.800000000000000000e+01,1.076871447578901808e+02
5.000000000000000000e+01,-4.800000000000000000e+01,1.072154801340297325e+02
-5.000000000000000000e+01,-4.700000000000000000e+01,9.794739874219807518e+01
-4.900000000000000000e+01,-4.700000000000000000e+01,9.801033285056475108e+01
-4.800000000000000000e+01,-4.700000000000000000e+01,9.807320478390215612e+01
-4.700000000000000000e+01,-4.700000000000000000e+01,9.813601314522016139e+01
-4.600000000000000000e+01,-4.700000000000000000e+01,9.819875762168027222e+01
-4.500000000000000000e+01,-4.700000000000000000e+01,9.826143911640468787e+01
-4.400000000000000000e+01,-4.700000000000000000e+01,9.832405989179156336e+01
-4.300000000000000000e+01,-4.700000000000000000e+01,9.838662372532721179e+01
-4.200000000000000000e+01,-4.700000000000000000e+01,9.844913607899970032e+01
-4.100000000000000000e+01,-4.700000000000000000e+01,9.851160428355467502e+01
-4.000000000000000000e+01,-4.700000000000000000e+01,9.857403773899176258e+01
-3.900000000000000000e+01,-4.700000000000000000e+01,9.863644813289140245e+01
-3.800000000000000000e+01,-4.700000000000000000e+01,9.869884967838805778e+01
-3.700000000000000000e+01,-4.700000000000000000e+01,9.876125937387971021e+01
-3.600000000000000000e+01,-4.700000000000000000e+01,9.882369728689276656e+01
-3.500000000000000000e+01,-4.700000000000000000e+01,9.888618686492154097e+01
-3.400000000000000000e+01,-4.700000000000000000e+01,9.894875527654768632e+01
-3.300000000000000000e+01,-4.700000000000000000e+01,9.901143378673758377e+01
-3.200000000000000000e+01,-4.700000000000000000e+01,9.907425817094238596e+01
-3.100000000000000000e+01,-4.700000000000000000e+01,9.913726917351610268e+01
-3.000000000000000000e+01,-4.700000000000000000e+01,9.920051301706406832e+01
-2.900000000000000000e+01,-4.700000000000000000e+01,9.926404197068944768e+01
-2.800000000000000000e+01,-4.700000000000000000e+01,9.932791498678405162e+01
-2.700000000000000000e+01,-4.700000000000000000e+01,9.939219841809941158e+01
-2.600000000000000000e+01,-4.700000000000000000e+01,9.945696682944503664e+01
-2.500000000000000000e+01,-4.700000000000000000e+01,9.952230392164372574e+01
-2.400000000000000000e+01,-4.700000000000000000e+01,9.958830358952550910e+01
-2.300000000000000000e+01,-4.700000000000000000e+01,9.965507114103225206e+01
-2.200000000000000000e+01,-4.700000000000000000e+01,9.972272471130260385e+01
-2.100000000000000000e+01,-4.700000000000000000e+01,9.979139691441800153e+01
-2.000000000000000000e+01,-4.700000000000000000e+01,9.986123678702631423e+01
-1.900000000000000000e+01,-4.700000000000000000e+01,9.993241209330840036e+01
-1.800000000000000000e+01,-4.700000000000000000e+01,1.000051120811191510e+02
-1.700000000000000000e+01,-4.700000000000000000e+01,1.000795508066056243e+02
-1.600000000000000000e+01,-4.700000000000000000e+01,1.001559711820281251e+02
-1.500000000000000000e+01,-4.700000000000000000e+01,1.002346499529876098e+02
-1.400000000000000000e+01,-4.700000000000000000e+01,1.003159038827611198e+02
-1.300000000000000000e+01,-4.700000000000000000e+01,1.004000975217414293e+02
-1.200000000000000000e+01,-4.700000000000000000e+01,1.004876530821181007e+02
-1.100000000000000000e+01,-4.700000000000000000e+01,1.005790631415988088e+02
-1.000000000000000000e+01,-4.700000000000000000e+01,1.006749071952218344e+02
-9.000000000000000000e+00,-4.700000000000000000e+01,1.007758735077753158e+02
-8.000000000000000000e+00,-4.700000000000000000e+01,1.008827883643898247e+02
-7.000000000000000000e+00,-4.700000000000000000e+01,1.009966557907220874e+02
-6.000000000000000000e+00,-4.700000000000000000e+01,1.011187123068958726e+02
-5.000000000000000000e+00,-4.700000000000000000e+01,1.012505036039473083e+02
-4.000000000000000000e+00,-4.700000000000000000e+01,1.013939937105092213e+02
-3.000000000000000000e+00,-4.700000000000000000e+01,1.015517231347161839e+02
-2.000000000000000000e+00,-4.700000000000000000e+01,1.017270421310385444e+02
-1.000000000000000000e+00,-4.700000000000000000e+01,1.019244612384890871e+02
0.000000000000000000e+00,-4.700000000000000000e+01,1.021501879436944051e+02
1.000000000000000000e+00,-4.700000000000000000e+01,1.024129628515427441e+02
2.000000000000000000e+00,-4.700000000000000000e+01,1.027253812530399557e+02
3.000000000000000000e+00,-4.700000000000000000e+01,1.031059947962565104e+02
4.000000000000000000e+00,-4.700000000000000000e+01,1.035826092649325290e+02
5.000000000000000000e+00,-4.700000000000000000e+01,1.041971301102369125e+02
6.000000000000000000e+00,-4.700000000000000000e+01,1.050110660007098886e+02
7.000000000000000000e+00,-4.700000000000000000e+01,1.061039906487983018e+02
8.000000000000000000e+00,-4.700000000000000000e+01,1.075274046924573099e+02
9.000000000000000000e+00,-4.700000000000000000e+01,1.090837136694549372e+02
1.000000000000000000e+01,-4.700000000000000000e+01,1.098913955715062372e+02
1.100000000000000000e+01,-4.700000000000000000e+01,1.091664909616034862e+02
1.200000000000000000e+01,-4.700000000000000000e+01,1.077617382321926698e+02
1.300000000000000000e+01,-4.700000000000000000e+01,1.065833601875921204e+02
1.400000000000000000e+01,-4.700000000000000000e+01,1.058147157951818542e+02
1.500000000000000000e+01,-4.700000000000000000e+01,1.053788329510940969e+02
1.600000000000000000e+01,-4.700000000000000000e+01,1.051757435234213034e+02
1.700000000000000000e+01,-4.700000000000000000e+01,1.051316694317918063e+02
1.800000000000000000e+01,-4.700000000000000000e+01,1.051986044605019970e+02
