CMDLINE /usr/bin/python3 main.py
MEM 1460.531250 1736311140.4291
MEM 1460.531250 1736311140.5296
MEM 1460.531250 1736311140.6300
MEM 1461.656250 1736311140.7303
MEM 1858.781250 1736311140.8326
MEM 1858.781250 1736311140.9343
MEM 2608.281250 1736311141.0358
MEM 2425.417969 1736311141.1363
MEM 2009.699219 1736311141.2376
MEM 2939.074219 1736311141.3391
MEM 1461.703125 1736311141.4395
MEM 1461.703125 1736311141.5398
MEM 1478.328125 1736311141.6401
MEM 1482.828125 1736311141.7403
MEM 1495.953125 1736311141.8405
MEM 1498.828125 1736311141.9408
MEM 1513.703125 1736311142.0411
MEM 1513.703125 1736311142.1417
MEM 1513.703125 1736311142.2421
MEM 1513.703125 1736311142.3424
MEM 1513.953125 1736311142.4427
MEM 1911.828125 1736311142.5452
MEM 1911.828125 1736311142.6467
MEM 2555.839844 1736311142.7471
MEM 2059.199219 1736311142.8484
MEM 2515.605469 1736311142.9493
MEM 2478.570312 1736311143.0497
MEM 1514.984375 1736311143.1501
MEM 1530.734375 1736311143.2504
MEM 1530.859375 1736311143.3506
MEM 1547.734375 1736311143.4508
MEM 1551.984375 1736311143.5511
MEM 1552.234375 1736311143.6514
MEM 1567.109375 1736311143.7519
MEM 1567.109375 1736311143.8523
MEM 1567.109375 1736311143.9526
MEM 1567.109375 1736311144.0529
MEM 1567.984375 1736311144.1533
MEM 1965.109375 1736311144.2549
MEM 2173.609375 1736311144.3563
MEM 2598.222656 1736311144.4576
MEM 2126.035156 1736311144.5580
MEM 2883.449219 1736311144.6592
MEM 1662.101562 1736311144.7598
MEM 1568.203125 1736311144.8602
MEM 1585.703125 1736311144.9605
MEM 1586.578125 1736311145.0606
MEM 1602.953125 1736311145.1609
MEM 1605.453125 1736311145.2612
MEM 1620.453125 1736311145.3616
MEM 1620.453125 1736311145.4620
MEM 1620.453125 1736311145.5623
MEM 1620.453125 1736311145.6627
MEM 1620.453125 1736311145.7631
MEM 1620.453125 1736311145.8636
MEM 1861.328125 1736311145.9649
MEM 2018.453125 1736311146.0675
MEM 2072.828125 1736311146.1693
MEM 2698.828125 1736311146.2708
MEM 2508.589844 1736311146.3712
MEM 2150.230469 1736311146.4715
MEM 2796.824219 1736311146.5727
MEM 2944.218750 1736311146.6731
MEM 1621.574219 1736311146.7739
MEM 1621.574219 1736311146.8742
MEM 1639.949219 1736311146.9746
MEM 1641.074219 1736311147.0750
MEM 1657.324219 1736311147.1754
MEM 1659.199219 1736311147.2757
MEM 1661.074219 1736311147.3760
MEM 1673.949219 1736311147.4767
MEM 1673.949219 1736311147.5772
MEM 1673.949219 1736311147.6776
MEM 1673.949219 1736311147.7781
MEM 1673.949219 1736311147.8787
MEM 1673.949219 1736311147.9797
MEM 1673.949219 1736311148.0801
MEM 1675.199219 1736311148.1804
MEM 2072.074219 1736311148.2828
MEM 2072.074219 1736311148.3845
MEM 2178.074219 1736311148.4864
MEM 2647.199219 1736311148.5877
MEM 2629.289062 1736311148.6890
MEM 2087.484375 1736311148.7903
MEM 2128.031250 1736311148.8908
MEM 2625.765625 1736311148.9949
MEM 3076.765625 1736311149.0970
MEM 2676.976562 1736311149.1976
MEM 1675.507812 1736311149.2981
MEM 1675.507812 1736311149.4003
MEM 1692.757812 1736311149.5007
MEM 1692.757812 1736311149.6011
MEM 1709.507812 1736311149.7014
MEM 1710.382812 1736311149.8019
MEM 1712.632812 1736311149.9022
MEM 1712.882812 1736311150.0025
MEM 1727.757812 1736311150.1029
MEM 1727.757812 1736311150.2033
MEM 1727.757812 1736311150.3036
MEM 1727.757812 1736311150.4040
MEM 1727.757812 1736311150.5048
MEM 1727.757812 1736311150.6050
MEM 1728.632812 1736311150.7054
MEM 2125.507812 1736311150.8077
MEM 2125.507812 1736311150.9095
MEM 2460.632812 1736311151.0109
MEM 2555.996094 1736311151.1136
MEM 2219.464844 1736311151.2143
MEM 2165.777344 1736311151.3153
MEM 2948.027344 1736311151.4169
MEM 3164.968750 1736311151.5178
MEM 1728.656250 1736311151.6181
MEM 1728.656250 1736311151.7184
MEM 1746.281250 1736311151.8187
MEM 1747.656250 1736311151.9191
MEM 1763.656250 1736311152.0194
MEM 1766.156250 1736311152.1198
MEM 1766.406250 1736311152.2201
MEM 1781.281250 1736311152.3208
MEM 1781.281250 1736311152.4212
MEM 1781.281250 1736311152.5217
MEM 1781.281250 1736311152.6220
MEM 1781.281250 1736311152.7224
MEM 1781.281250 1736311152.8227
MEM 1858.531250 1736311152.9237
MEM 2179.156250 1736311153.0257
MEM 2179.156250 1736311153.1263
MEM 2828.031250 1736311153.2281
MEM 2935.167969 1736311153.3285
MEM 2340.121094 1736311153.4289
MEM 3103.410156 1736311153.5302
MEM 2197.132812 1736311153.6309
MEM 1782.039062 1736311153.7313
MEM 1798.664062 1736311153.8316
MEM 1798.664062 1736311153.9319
MEM 1815.664062 1736311154.0322
MEM 1816.664062 1736311154.1327
MEM 1819.664062 1736311154.2331
MEM 1834.539062 1736311154.3334
MEM 1834.539062 1736311154.4337
MEM 1834.539062 1736311154.5340
MEM 1834.539062 1736311154.6344
MEM 1834.539062 1736311154.7347
MEM 1834.539062 1736311154.8350
MEM 1835.539062 1736311154.9353
MEM 2232.789062 1736311155.0377
MEM 2514.914062 1736311155.1391
MEM 2685.941406 1736311155.2395
MEM 2446.371094 1736311155.3408
MEM 2906.402344 1736311155.4416
MEM 3057.710938 1736311155.5420
MEM 1835.867188 1736311155.6423
MEM 1835.867188 1736311155.7426
MEM 1853.492188 1736311155.8431
MEM 1870.242188 1736311155.9433
MEM 1871.367188 1736311156.0436
MEM 1873.367188 1736311156.1439
MEM 1888.242188 1736311156.2443
MEM 1888.242188 1736311156.3446
MEM 1888.242188 1736311156.4450
MEM 1888.242188 1736311156.5456
MEM 1888.242188 1736311156.6459
MEM 1888.242188 1736311156.7462
MEM 2115.992188 1736311156.8471
MEM 2286.367188 1736311156.9488
MEM 2468.617188 1736311157.0501
MEM 2928.750000 1736311157.1505
MEM 2890.773438 1736311157.2509
MEM 2531.816406 1736311157.3514
MEM 2924.761719 1736311157.4523
MEM 3439.429688 1736311157.5526
MEM 1889.468750 1736311157.6529
MEM 1889.468750 1736311157.7533
MEM 1906.218750 1736311157.8536
MEM 1907.093750 1736311157.9539
MEM 1923.468750 1736311158.0542
MEM 1926.968750 1736311158.1545
MEM 1927.093750 1736311158.2548
MEM 1941.968750 1736311158.3551
MEM 1941.968750 1736311158.4554
MEM 1941.968750 1736311158.5558
MEM 1941.968750 1736311158.6561
MEM 1941.968750 1736311158.7565
MEM 1941.968750 1736311158.8572
MEM 1941.968750 1736311158.9603
MEM 1942.843750 1736311159.0606
MEM 2339.968750 1736311159.1627
MEM 2339.968750 1736311159.2645
MEM 2723.093750 1736311159.3655
MEM 2757.070312 1736311159.4667
MEM 2623.453125 1736311159.5671
MEM 2395.976562 1736311159.6675
MEM 3046.710938 1736311159.7710
MEM 3472.808594 1736311159.8715
MEM 1942.964844 1736311159.9718
MEM 1942.964844 1736311160.0721
MEM 1960.714844 1736311160.1724
MEM 1960.714844 1736311160.2727
MEM 1977.589844 1736311160.3731
MEM 1978.589844 1736311160.4735
MEM 1980.464844 1736311160.5739
MEM 1995.339844 1736311160.6742
MEM 1995.339844 1736311160.7746
MEM 1995.339844 1736311160.8750
MEM 1995.339844 1736311160.9754
MEM 1995.339844 1736311161.0758
MEM 1995.339844 1736311161.1761
MEM 1996.339844 1736311161.2764
MEM 2393.589844 1736311161.3778
MEM 2393.589844 1736311161.4795
MEM 3093.964844 1736311161.5811
MEM 2525.144531 1736311161.6816
MEM 2720.144531 1736311161.7829
MEM 3477.894531 1736311161.8845
MEM 1996.648438 1736311161.9850
MEM 1996.648438 1736311162.0853
MEM 2014.398438 1736311162.1856
MEM 2016.273438 1736311162.2859
MEM 2031.898438 1736311162.3861
MEM 2034.148438 1736311162.4864
MEM 2048.898438 1736311162.5867
MEM 2049.148438 1736311162.6870
MEM 2049.148438 1736311162.7874
MEM 2049.148438 1736311162.8877
MEM 2049.148438 1736311162.9880
MEM 2049.148438 1736311163.0883
MEM 2049.148438 1736311163.1886
MEM 2143.648438 1736311163.2897
MEM 2447.148438 1736311163.3921
MEM 2914.523438 1736311163.4933
MEM 2975.851562 1736311163.5936
MEM 2540.914062 1736311163.6940
MEM 3156.015625 1736311163.7953
MEM 3372.933594 1736311163.8957
MEM 2050.269531 1736311163.9960
MEM 2050.269531 1736311164.0964
MEM 2068.019531 1736311164.1968
MEM 2068.644531 1736311164.2972
MEM 2085.144531 1736311164.3975
MEM 2086.519531 1736311164.4978
MEM 2087.519531 1736311164.5981
MEM 2102.269531 1736311164.6984
MEM 2102.269531 1736311164.7991
MEM 2102.269531 1736311164.8995
MEM 2102.269531 1736311164.9999
MEM 2102.269531 1736311165.1003
MEM 2102.269531 1736311165.2006
MEM 2102.269531 1736311165.3011
MEM 2102.269531 1736311165.4016
MEM 2102.269531 1736311165.5023
MEM 2102.269531 1736311165.6026
MEM 2103.144531 1736311165.7030
MEM 2500.144531 1736311165.8048
MEM 2500.144531 1736311165.9066
MEM 2736.519531 1736311166.0082
MEM 3258.054688 1736311166.1104
MEM 3218.320312 1736311166.2110
MEM 2831.324219 1736311166.3120
MEM 2862.210938 1736311166.4161
MEM 3461.710938 1736311166.5174
MEM 2915.394531 1736311166.6180
MEM 2103.339844 1736311166.7186
MEM 2103.339844 1736311166.8190
MEM 2121.214844 1736311166.9194
MEM 2122.339844 1736311167.0197
MEM 2138.339844 1736311167.1200
MEM 2140.339844 1736311167.2203
MEM 2140.464844 1736311167.3207
MEM 2155.214844 1736311167.4210
MEM 2155.214844 1736311167.5227
MEM 2155.214844 1736311167.6232
MEM 2155.214844 1736311167.7237
MEM 2155.214844 1736311167.8241
MEM 2155.214844 1736311167.9246
MEM 2155.214844 1736311168.0249
MEM 2155.214844 1736311168.1282
MEM 2155.214844 1736311168.2285
MEM 2321.839844 1736311168.3294
MEM 2553.214844 1736311168.4309
MEM 2560.339844 1736311168.5321
MEM 3254.964844 1736311168.6334
MEM 3173.253906 1736311168.7338
MEM 2762.324219 1736311168.8341
MEM 3139.738281 1736311168.9351
MEM 3706.578125 1736311169.0356
MEM 2156.617188 1736311169.1360
MEM 2156.617188 1736311169.2364
MEM 2176.992188 1736311169.3369
MEM 2177.992188 1736311169.4372
MEM 2194.242188 1736311169.5375
MEM 2196.242188 1736311169.6378
MEM 2205.242188 1736311169.7381
MEM 2210.867188 1736311169.8385
MEM 2210.867188 1736311169.9391
MEM 2210.867188 1736311170.0394
MEM 2210.867188 1736311170.1398
MEM 2210.867188 1736311170.2401
MEM 2210.867188 1736311170.3405
MEM 2210.867188 1736311170.4409
MEM 2211.867188 1736311170.5412
MEM 2453.117188 1736311170.6430
MEM 2608.742188 1736311170.7453
MEM 2608.742188 1736311170.8474
MEM 3094.117188 1736311170.9486
MEM 3170.863281 1736311171.0500
MEM 2753.683594 1736311171.1515
MEM 2847.339844 1736311171.2530
MEM 3495.964844 1736311171.3543
MEM 2778.468750 1736311171.4548
MEM 2211.843750 1736311171.5552
MEM 2213.968750 1736311171.6558
MEM 2231.093750 1736311171.7561
MEM 2247.593750 1736311171.8565
MEM 2248.468750 1736311171.9569
MEM 2250.343750 1736311172.0572
MEM 2250.343750 1736311172.1575
MEM 2265.093750 1736311172.2579
MEM 2265.093750 1736311172.3583
MEM 2265.093750 1736311172.4586
MEM 2265.093750 1736311172.5590
MEM 2265.093750 1736311172.6593
MEM 2265.093750 1736311172.7596
MEM 2265.093750 1736311172.8600
MEM 2266.218750 1736311172.9603
MEM 2663.218750 1736311173.0626
MEM 2663.218750 1736311173.1646
MEM 2988.718750 1736311173.2661
MEM 3098.914062 1736311173.3670
MEM 2726.675781 1736311173.4680
MEM 2837.562500 1736311173.5693
MEM 3574.312500 1736311173.6711
MEM 2756.925781 1736311173.7716
MEM 2266.066406 1736311173.8721
MEM 2281.316406 1736311173.9725
MEM 2281.816406 1736311174.0728
MEM 2298.441406 1736311174.1731
MEM 2299.316406 1736311174.2734
MEM 2301.066406 1736311174.3737
MEM 2315.816406 1736311174.4740
MEM 2315.816406 1736311174.5743
MEM 2315.816406 1736311174.6748
MEM 2315.816406 1736311174.7751
MEM 2315.816406 1736311174.8754
MEM 2315.816406 1736311174.9757
MEM 2315.816406 1736311175.0762
MEM 2315.816406 1736311175.1765
MEM 2419.441406 1736311175.2782
MEM 2713.691406 1736311175.3808
MEM 2713.691406 1736311175.4828
MEM 3430.191406 1736311175.5843
MEM 3020.820312 1736311175.6848
MEM 2914.265625 1736311175.7861
MEM 3690.015625 1736311175.8875
MEM 2317.144531 1736311175.9879
MEM 2317.144531 1736311176.0882
MEM 2336.644531 1736311176.1885
MEM 2337.144531 1736311176.2888
MEM 2353.644531 1736311176.3891
MEM 2355.769531 1736311176.4893
MEM 2356.019531 1736311176.5896
MEM 2370.644531 1736311176.6899
MEM 2370.644531 1736311176.7902
MEM 2370.644531 1736311176.8906
MEM 2370.644531 1736311176.9910
MEM 2370.644531 1736311177.0914
MEM 2370.644531 1736311177.1917
MEM 2371.644531 1736311177.2921
MEM 2768.519531 1736311177.3947
MEM 2768.519531 1736311177.4966
MEM 3154.269531 1736311177.5973
MEM 3394.335938 1736311177.6986
MEM 2975.824219 1736311177.8000
MEM 3219.605469 1736311177.9010
MEM 3863.582031 1736311178.0014
MEM 2371.738281 1736311178.1017
MEM 2371.738281 1736311178.2020
MEM 2391.113281 1736311178.3023
MEM 2392.363281 1736311178.4026
MEM 2408.363281 1736311178.5029
MEM 2410.488281 1736311178.6032
MEM 2425.238281 1736311178.7034
MEM 2425.238281 1736311178.8037
MEM 2425.238281 1736311178.9041
MEM 2425.238281 1736311179.0046
MEM 2425.238281 1736311179.1049
MEM 2425.238281 1736311179.2052
MEM 2425.238281 1736311179.3059
MEM 2426.113281 1736311179.4063
MEM 2822.988281 1736311179.5086
MEM 2822.988281 1736311179.6104
MEM 3576.363281 1736311179.7116
MEM 2889.753906 1736311179.8130
MEM 3245.410156 1736311179.9141
MEM 4010.535156 1736311180.0151
MEM 2426.273438 1736311180.1155
MEM 2426.273438 1736311180.2158
MEM 2440.273438 1736311180.3181
MEM 2456.773438 1736311180.4184
MEM 2457.773438 1736311180.5187
MEM 2459.523438 1736311180.6192
MEM 2474.273438 1736311180.7196
MEM 2474.273438 1736311180.8199
MEM 2474.273438 1736311180.9203
MEM 2474.273438 1736311181.0207
MEM 2474.273438 1736311181.1211
MEM 2474.273438 1736311181.2215
MEM 2474.273438 1736311181.3218
MEM 2475.398438 1736311181.4221
MEM 2872.398438 1736311181.5239
MEM 2881.148438 1736311181.6248
MEM 3590.589844 1736311181.7252
MEM 2943.964844 1736311181.8262
MEM 3258.121094 1736311181.9266
MEM 4015.746094 1736311182.0283
MEM 2475.625000 1736311182.1286
MEM 2475.625000 1736311182.2290
MEM 2493.625000 1736311182.3293
MEM 2494.625000 1736311182.4296
MEM 2510.875000 1736311182.5299
MEM 2513.000000 1736311182.6302
MEM 2513.000000 1736311182.7305
MEM 2527.750000 1736311182.8308
MEM 2527.750000 1736311182.9311
MEM 2527.750000 1736311183.0314
MEM 2527.750000 1736311183.1317
MEM 2527.750000 1736311183.2320
MEM 2527.750000 1736311183.3323
MEM 2527.750000 1736311183.4326
MEM 2567.750000 1736311183.5335
MEM 2927.125000 1736311183.6343
MEM 2974.875000 1736311183.7354
MEM 3380.253906 1736311183.8358
MEM 3183.058594 1736311183.9369
MEM 3704.589844 1736311184.0378
MEM 2927.304688 1736311184.1383
MEM 2530.343750 1736311184.2386
MEM 2550.218750 1736311184.3389
MEM 2550.968750 1736311184.4392
MEM 2567.218750 1736311184.5395
MEM 2569.218750 1736311184.6399
MEM 2569.468750 1736311184.7401
MEM 2584.093750 1736311184.8404
MEM 2584.093750 1736311184.9407
MEM 2584.093750 1736311185.0411
MEM 2584.093750 1736311185.1414
MEM 2584.093750 1736311185.2418
MEM 2584.093750 1736311185.3420
MEM 2584.093750 1736311185.4424
MEM 2922.343750 1736311185.5435
MEM 2982.468750 1736311185.6454
MEM 3570.343750 1736311185.7467
MEM 3397.542969 1736311185.8471
MEM 3260.355469 1736311185.9483
MEM 4167.355469 1736311186.0487
MEM 2585.359375 1736311186.1491
MEM 2585.359375 1736311186.2494
MEM 2607.984375 1736311186.3499
MEM 2624.484375 1736311186.4503
MEM 2625.359375 1736311186.5506
MEM 2627.234375 1736311186.6509
MEM 2627.234375 1736311186.7512
MEM 2641.984375 1736311186.8516
MEM 2641.984375 1736311186.9519
MEM 2641.984375 1736311187.0523
MEM 2641.984375 1736311187.1527
MEM 2641.984375 1736311187.2531
MEM 2641.984375 1736311187.3536
MEM 2641.984375 1736311187.4541
MEM 2641.984375 1736311187.5545
MEM 2641.984375 1736311187.6551
MEM 2642.984375 1736311187.7555
MEM 2953.359375 1736311187.8570
MEM 3040.109375 1736311187.9586
MEM 3256.984375 1736311188.0597
MEM 3688.285156 1736311188.1610
MEM 3135.222656 1736311188.2615
MEM 3997.136719 1736311188.3627
MEM 2643.390625 1736311188.4632
MEM 2643.390625 1736311188.5635
MEM 2659.140625 1736311188.6638
MEM 2660.765625 1736311188.7640
MEM 2676.390625 1736311188.8643
MEM 2678.390625 1736311188.9645
MEM 2693.140625 1736311189.0648
MEM 2693.140625 1736311189.1650
MEM 2693.140625 1736311189.2654
MEM 2693.140625 1736311189.3658
MEM 2693.140625 1736311189.4662
MEM 2693.140625 1736311189.5666
MEM 2693.140625 1736311189.6670
MEM 2693.140625 1736311189.7673
MEM 2694.140625 1736311189.8676
MEM 3092.515625 1736311189.9697
MEM 3398.890625 1736311190.0710
MEM 3845.312500 1736311190.1726
MEM 3145.507812 1736311190.2737
MEM 4139.257812 1736311190.3749
MEM 2696.960938 1736311190.4753
MEM 2696.960938 1736311190.5755
MEM 2717.710938 1736311190.6758
MEM 2734.210938 1736311190.7761
MEM 2735.210938 1736311190.8764
MEM 2737.210938 1736311190.9767
MEM 2751.960938 1736311191.0771
MEM 2751.960938 1736311191.1774
MEM 2751.960938 1736311191.2780
MEM 2751.960938 1736311191.3784
MEM 2751.960938 1736311191.4787
MEM 2751.960938 1736311191.5790
MEM 2751.960938 1736311191.6794
MEM 2752.710938 1736311191.7797
MEM 3149.960938 1736311191.8822
MEM 3149.960938 1736311191.9838
MEM 3938.011719 1736311192.0843
MEM 3245.996094 1736311192.1853
MEM 3652.652344 1736311192.2862
MEM 3792.382812 1736311192.3865
MEM 2753.031250 1736311192.4869
MEM 2764.531250 1736311192.5872
MEM 2773.781250 1736311192.6876
MEM 2790.531250 1736311192.7879
MEM 2791.906250 1736311192.8883
MEM 2793.031250 1736311192.9886
MEM 2807.781250 1736311193.0889
MEM 2807.781250 1736311193.1893
MEM 2807.781250 1736311193.2897
MEM 2807.781250 1736311193.3901
MEM 2807.781250 1736311193.4905
MEM 2807.781250 1736311193.5909
MEM 2807.781250 1736311193.6912
MEM 2808.781250 1736311193.7917
MEM 3205.906250 1736311193.8940
MEM 3205.906250 1736311193.9957
MEM 3621.082031 1736311194.0961
MEM 3438.519531 1736311194.1973
MEM 3886.550781 1736311194.2984
MEM 3451.445312 1736311194.3988
MEM 2809.054688 1736311194.4991
MEM 2825.054688 1736311194.5994
MEM 2825.054688 1736311194.6997
MEM 2841.929688 1736311194.8000
MEM 2842.804688 1736311194.9004
MEM 2844.304688 1736311195.0007
MEM 2859.054688 1736311195.1009
MEM 2859.054688 1736311195.2013
MEM 2859.054688 1736311195.3016
MEM 2859.054688 1736311195.4019
MEM 2859.054688 1736311195.5023
MEM 2859.054688 1736311195.6027
MEM 2859.054688 1736311195.7031
MEM 2859.054688 1736311195.8034
MEM 3053.054688 1736311195.9043
MEM 3257.054688 1736311196.0066
MEM 3731.929688 1736311196.1077
MEM 3861.511719 1736311196.2081
MEM 3400.890625 1736311196.3093
MEM 4235.765625 1736311196.4107
MEM 2860.144531 1736311196.5112
MEM 2860.144531 1736311196.6115
MEM 2874.644531 1736311196.7118
MEM 2875.144531 1736311196.8120
MEM 2891.769531 1736311196.9123
MEM 2894.019531 1736311197.0125
MEM 2894.019531 1736311197.1128
MEM 2908.644531 1736311197.2131
MEM 2908.644531 1736311197.3135
MEM 2908.644531 1736311197.4139
MEM 2908.644531 1736311197.5142
MEM 2908.644531 1736311197.6146
MEM 2908.644531 1736311197.7149
MEM 2908.644531 1736311197.8151
MEM 2909.769531 1736311197.9155
MEM 3307.019531 1736311198.0177
MEM 3307.019531 1736311198.1192
MEM 3962.917969 1736311198.2196
MEM 3398.902344 1736311198.3211
MEM 3708.308594 1736311198.4219
MEM 4384.257812 1736311198.5223
MEM 2910.062500 1736311198.6226
MEM 2910.062500 1736311198.7228
MEM 2924.562500 1736311198.8232
