CMDLINE /usr/bin/python3 main.py
MEM 648.121094 1736312366.6116
MEM 934.871094 1736312366.7135
MEM 1443.121094 1736312366.8156
MEM 1839.871094 1736312366.9181
MEM 2171.871094 1736312367.0196
MEM 2325.570312 1736312367.1211
MEM 3089.945312 1736312367.2228
MEM 3719.945312 1736312367.3245
MEM 4139.527344 1736312367.4249
MEM 2803.347656 1736312367.5254
MEM 1612.464844 1736312367.6257
MEM 927.503906 1736312367.7280
MEM 1442.753906 1736312367.8307
MEM 1839.753906 1736312367.9320
MEM 1839.753906 1736312368.0341
MEM 2421.378906 1736312368.1356
MEM 2549.199219 1736312368.2374
MEM 3311.074219 1736312368.3388
MEM 4133.324219 1736312368.4402
MEM 2085.320312 1736312368.5407
MEM 938.757812 1736312368.6418
MEM 1486.007812 1736312368.7429
MEM 1839.882812 1736312368.8446
MEM 2519.632812 1736312368.9462
MEM 2849.351562 1736312369.0475
MEM 3824.351562 1736312369.1480
MEM 3124.449219 1736312369.2483
MEM 1045.746094 1736312369.3487
MEM 1045.746094 1736312369.4489
MEM 665.035156 1736312369.5492
MEM 665.910156 1736312369.6495
MEM 682.285156 1736312369.7498
MEM 686.160156 1736312369.8501
MEM 700.660156 1736312369.9504
MEM 701.160156 1736312370.0507
MEM 701.160156 1736312370.1511
MEM 701.160156 1736312370.2514
MEM 702.160156 1736312370.3517
MEM 1379.160156 1736312370.4530
MEM 1877.910156 1736312370.5543
MEM 1975.035156 1736312370.6555
MEM 2308.746094 1736312370.7559
MEM 3213.738281 1736312370.8571
MEM 4108.488281 1736312370.9583
MEM 2290.390625 1736312371.0587
MEM 983.546875 1736312371.1598
MEM 1505.546875 1736312371.2615
MEM 1893.546875 1736312371.3631
MEM 2589.796875 1736312371.4645
MEM 3013.976562 1736312371.5659
MEM 3925.476562 1736312371.6672
MEM 3181.261719 1736312371.7676
MEM 1231.277344 1736312371.8679
MEM 1308.410156 1736312371.9693
MEM 1754.285156 1736312372.0707
MEM 1893.410156 1736312372.1724
MEM 2637.535156 1736312372.2736
MEM 2937.753906 1736312372.3749
MEM 3816.378906 1736312372.4758
MEM 3575.437500 1736312372.5763
MEM 1492.734375 1736312372.6767
MEM 1099.773438 1736312372.7770
MEM 718.937500 1736312372.8773
MEM 719.937500 1736312372.9776
MEM 736.187500 1736312373.0779
MEM 739.812500 1736312373.1783
MEM 753.937500 1736312373.2786
MEM 754.687500 1736312373.3790
MEM 754.687500 1736312373.4794
MEM 754.687500 1736312373.5797
MEM 755.062500 1736312373.6800
MEM 1021.062500 1736312373.7808
MEM 1549.812500 1736312373.8827
MEM 1946.812500 1736312373.9846
MEM 2382.187500 1736312374.0857
MEM 2692.738281 1736312374.1866
MEM 3518.113281 1736312374.2870
MEM 4262.363281 1736312374.3878
MEM 2241.640625 1736312374.4883
MEM 965.046875 1736312374.5894
MEM 1549.796875 1736312374.6911
MEM 1946.796875 1736312374.7924
MEM 2343.046875 1736312374.8928
MEM 2678.601562 1736312374.9939
MEM 3497.101562 1736312375.0948
MEM 4249.351562 1736312375.1956
MEM 2361.636719 1736312375.2960
MEM 948.535156 1736312375.3970
MEM 1549.660156 1736312375.4988
MEM 1946.660156 1736312375.6007
MEM 2214.410156 1736312375.7023
MEM 2433.613281 1736312375.8034
MEM 3259.363281 1736312375.9044
MEM 4083.488281 1736312376.0057
MEM 2777.687500 1736312376.1061
MEM 1152.882812 1736312376.2064
MEM 1152.882812 1736312376.3067
MEM 772.046875 1736312376.4070
MEM 788.421875 1736312376.5073
MEM 789.296875 1736312376.6077
MEM 793.296875 1736312376.7080
MEM 793.296875 1736312376.8084
MEM 808.296875 1736312376.9087
MEM 808.296875 1736312377.0091
MEM 808.296875 1736312377.1094
MEM 808.296875 1736312377.2097
MEM 809.421875 1736312377.3101
MEM 1399.421875 1736312377.4110
MEM 1804.171875 1736312377.5123
MEM 2000.296875 1736312377.6139
MEM 2654.046875 1736312377.7151
MEM 2947.539062 1736312377.8163
MEM 3770.539062 1736312377.9172
MEM 4230.589844 1736312378.0178
MEM 2269.316406 1736312378.1181
MEM 1005.472656 1736312378.2191
MEM 1603.347656 1736312378.3217
MEM 2000.347656 1736312378.4224
MEM 2446.972656 1736312378.5239
MEM 2846.183594 1736312378.6252
MEM 3796.683594 1736312378.7262
MEM 3606.351562 1736312378.8267
MEM 1243.414062 1736312378.9272
MEM 1593.992188 1736312379.0283
MEM 2000.367188 1736312379.1307
MEM 2313.867188 1736312379.2320
MEM 2643.667969 1736312379.3334
MEM 3574.542969 1736312379.4347
MEM 4230.718750 1736312379.5351
MEM 1735.304688 1736312379.6356
MEM 1206.562500 1736312379.7359
MEM 825.601562 1736312379.8362
MEM 827.101562 1736312379.9364
MEM 843.101562 1736312380.0366
MEM 846.601562 1736312380.1369
MEM 861.601562 1736312380.2372
MEM 861.601562 1736312380.3375
MEM 861.601562 1736312380.4378
MEM 861.601562 1736312380.5381
MEM 862.601562 1736312380.6386
MEM 1588.351562 1736312380.7401
MEM 2053.476562 1736312380.8424
MEM 2396.226562 1736312380.9437
MEM 2812.929688 1736312381.0451
MEM 3814.304688 1736312381.1459
MEM 3735.488281 1736312381.2463
MEM 1353.722656 1736312381.3466
MEM 1653.363281 1736312381.4475
MEM 2053.488281 1736312381.5496
MEM 2450.488281 1736312381.6502
MEM 2887.027344 1736312381.7516
MEM 3910.777344 1736312381.8525
MEM 3490.031250 1736312381.9529
MEM 1184.031250 1736312382.0532
MEM 1571.710938 1736312382.1547
MEM 1821.335938 1736312382.2560
MEM 2053.710938 1736312382.3576
MEM 2844.210938 1736312382.4582
MEM 3272.515625 1736312382.5594
MEM 4200.515625 1736312382.6607
MEM 2771.613281 1736312382.7611
MEM 1259.535156 1736312382.8615
MEM 1183.769531 1736312382.9618
MEM 878.574219 1736312383.0620
MEM 895.574219 1736312383.1623
MEM 898.949219 1736312383.2627
MEM 899.699219 1736312383.3630
MEM 914.574219 1736312383.4633
MEM 914.574219 1736312383.5637
MEM 914.574219 1736312383.6640
MEM 914.574219 1736312383.7643
MEM 1016.699219 1736312383.8655
MEM 1657.949219 1736312383.9673
MEM 1970.199219 1736312384.0692
MEM 2106.699219 1736312384.1711
MEM 2545.824219 1736312384.2727
MEM 2643.203125 1736312384.3744
MEM 3270.453125 1736312384.4764
MEM 3941.078125 1736312384.5778
MEM 4478.953125 1736312384.6793
MEM 2238.425781 1736312384.7798
MEM 1330.636719 1736312384.8813
MEM 1843.636719 1736312384.9825
MEM 2106.636719 1736312385.0843
MEM 2722.886719 1736312385.1855
MEM 2954.085938 1736312385.2868
MEM 3729.710938 1736312385.3878
MEM 4453.460938 1736312385.4885
MEM 2373.738281 1736312385.5888
MEM 1135.269531 1736312385.6899
MEM 1709.769531 1736312385.7920
MEM 2106.644531 1736312385.8935
MEM 2699.894531 1736312385.9946
MEM 3097.468750 1736312386.0958
MEM 4121.968750 1736312386.1972
MEM 3259.785156 1736312386.2976
MEM 1312.863281 1736312386.3979
MEM 1312.863281 1736312386.4983
MEM 931.902344 1736312386.5986
MEM 932.152344 1736312386.6990
MEM 949.027344 1736312386.7993
MEM 953.027344 1736312386.8997
MEM 953.027344 1736312387.0000
MEM 967.902344 1736312387.1003
MEM 967.902344 1736312387.2006
MEM 967.902344 1736312387.3009
MEM 967.902344 1736312387.4012
MEM 1111.152344 1736312387.5024
MEM 1762.902344 1736312387.6046
MEM 2160.027344 1736312387.7063
MEM 2802.902344 1736312387.8075
MEM 3211.863281 1736312387.9088
MEM 4196.738281 1736312388.0101
MEM 3199.406250 1736312388.1105
MEM 1112.132812 1736312388.2108
MEM 1762.921875 1736312388.3131
MEM 2159.921875 1736312388.4153
MEM 2542.171875 1736312388.5167
MEM 2931.683594 1736312388.6181
MEM 3766.683594 1736312388.7188
MEM 4341.890625 1736312388.8192
MEM 1880.125000 1736312388.9198
MEM 1551.617188 1736312389.0211
MEM 2046.742188 1736312389.1225
MEM 2173.742188 1736312389.2237
MEM 2575.324219 1736312389.3241
MEM 3440.566406 1736312389.4254
MEM 4340.191406 1736312389.5266
MEM 2726.757812 1736312389.6271
MEM 1366.210938 1736312389.7275
MEM 1154.210938 1736312389.8278
MEM 985.875000 1736312389.9281
MEM 986.750000 1736312390.0283
MEM 1003.250000 1736312390.1286
MEM 1006.625000 1736312390.2288
MEM 1011.000000 1736312390.3291
MEM 1021.500000 1736312390.4294
MEM 1021.500000 1736312390.5297
MEM 1021.625000 1736312390.6300
MEM 1021.625000 1736312390.7304
MEM 1022.750000 1736312390.8307
MEM 1721.375000 1736312390.9318
MEM 2213.500000 1736312391.0324
MEM 2331.000000 1736312391.1337
MEM 2676.097656 1736312391.2351
MEM 3564.597656 1736312391.3364
MEM 4472.347656 1736312391.4378
MEM 2818.171875 1736312391.5382
MEM 1230.328125 1736312391.6385
MEM 1816.781250 1736312391.7407
MEM 2213.656250 1736312391.8431
MEM 2633.906250 1736312391.9442
MEM 3027.324219 1736312392.0457
MEM 3924.949219 1736312392.1465
MEM 4070.445312 1736312392.2468
MEM 1630.679688 1736312392.3472
MEM 1719.507812 1736312392.4483
MEM 2213.632812 1736312392.5506
MEM 2448.382812 1736312392.6519
MEM 2758.007812 1736312392.7533
MEM 3726.882812 1736312392.8546
MEM 4584.632812 1736312392.9558
MEM 2071.699219 1736312393.0561
MEM 1419.777344 1736312393.1564
MEM 1027.691406 1736312393.2568
MEM 1038.691406 1736312393.3571
MEM 1055.566406 1736312393.4574
MEM 1058.066406 1736312393.5577
MEM 1059.816406 1736312393.6580
MEM 1074.691406 1736312393.7583
MEM 1074.691406 1736312393.8587
MEM 1074.691406 1736312393.9591
MEM 1074.691406 1736312394.0594
MEM 1074.691406 1736312394.1598
MEM 1205.441406 1736312394.2612
MEM 1869.816406 1736312394.3636
MEM 2266.816406 1736312394.4661
MEM 2536.191406 1736312394.5676
MEM 2787.996094 1736312394.6690
MEM 3701.996094 1736312394.7703
MEM 4550.621094 1736312394.8717
MEM 2678.734375 1736312394.9721
MEM 1199.304688 1736312395.0736
MEM 1849.929688 1736312395.1743
MEM 2105.929688 1736312395.2761
MEM 2266.804688 1736312395.3782
MEM 2637.804688 1736312395.4798
MEM 2728.207031 1736312395.5814
MEM 3361.832031 1736312395.6832
MEM 4007.957031 1736312395.7850
MEM 4573.332031 1736312395.8869
MEM 2994.695312 1736312395.9873
MEM 1133.265625 1736312396.0882
MEM 1869.765625 1736312396.1904
MEM 2266.765625 1736312396.2932
MEM 2320.015625 1736312396.3949
MEM 2893.515625 1736312396.4965
MEM 3003.632812 1736312396.5982
MEM 3637.382812 1736312396.7001
MEM 4303.007812 1736312396.8016
MEM 4062.214844 1736312396.9022
MEM 2153.175781 1736312397.0025
MEM 1472.902344 1736312397.1029
MEM 1075.941406 1736312397.2033
MEM 1092.566406 1736312397.3037
MEM 1109.066406 1736312397.4041
MEM 1110.066406 1736312397.5044
MEM 1112.941406 1736312397.6049
MEM 1127.816406 1736312397.7052
MEM 1127.816406 1736312397.8055
MEM 1127.816406 1736312397.9059
MEM 1127.816406 1736312398.0061
MEM 1127.816406 1736312398.1064
MEM 1128.941406 1736312398.2067
MEM 1781.191406 1736312398.3082
MEM 2279.691406 1736312398.4095
MEM 2417.316406 1736312398.5108
MEM 2756.476562 1736312398.6122
MEM 3675.101562 1736312398.7135
MEM 4576.851562 1736312398.8149
MEM 2604.878906 1736312398.9153
MEM 1428.785156 1736312399.0164
MEM 1923.035156 1736312399.1179
MEM 2319.910156 1736312399.2194
MEM 2975.160156 1736312399.3206
MEM 3330.761719 1736312399.4219
MEM 4340.261719 1736312399.5233
MEM 3321.546875 1736312399.6239
MEM 1219.570312 1736312399.7247
MEM 1923.070312 1736312399.8271
MEM 2320.070312 1736312399.9295
MEM 2751.570312 1736312400.0307
MEM 3160.121094 1736312400.1320
MEM 4113.871094 1736312400.2329
MEM 4158.742188 1736312400.3333
MEM 1866.976562 1736312400.4336
MEM 1526.015625 1736312400.5339
MEM 1144.804688 1736312400.6342
MEM 1144.929688 1736312400.7344
MEM 1161.804688 1736312400.8347
MEM 1163.179688 1736312400.9350
MEM 1166.054688 1736312401.0353
MEM 1180.929688 1736312401.1357
MEM 1180.929688 1736312401.2360
MEM 1180.929688 1736312401.3364
MEM 1180.929688 1736312401.4367
MEM 1180.929688 1736312401.5371
MEM 1182.054688 1736312401.6374
MEM 1672.304688 1736312401.7386
MEM 2161.929688 1736312401.8395
MEM 2372.804688 1736312401.9411
MEM 3056.835938 1736312402.0415
MEM 3555.875000 1736312402.1422
MEM 4458.625000 1736312402.2436
MEM 3357.949219 1736312402.3441
MEM 1182.183594 1736312402.4445
MEM 1975.808594 1736312402.5469
MEM 2372.808594 1736312402.6494
MEM 2396.808594 1736312402.7511
MEM 3074.433594 1736312402.8521
MEM 3178.625000 1736312402.9535
MEM 3769.375000 1736312403.0546
MEM 4389.125000 1736312403.1560
MEM 4440.832031 1736312403.2565
MEM 2538.027344 1736312403.3569
MEM 1361.683594 1736312403.4587
MEM 1949.933594 1736312403.5595
MEM 2223.683594 1736312403.6612
MEM 2372.808594 1736312403.7631
MEM 2763.058594 1736312403.8650
MEM 2975.933594 1736312403.9663
MEM 3863.433594 1736312404.0676
MEM 4723.933594 1736312404.1690
MEM 2391.132812 1736312404.2694
MEM 1579.078125 1736312404.3698
MEM 1182.117188 1736312404.4700
MEM 1199.617188 1736312404.5705
MEM 1216.242188 1736312404.6708
MEM 1217.242188 1736312404.7711
MEM 1219.492188 1736312404.8714
MEM 1234.367188 1736312404.9716
MEM 1234.367188 1736312405.0719
MEM 1234.367188 1736312405.1724
MEM 1234.367188 1736312405.2727
MEM 1234.367188 1736312405.3730
MEM 1235.492188 1736312405.4735
MEM 1935.492188 1736312405.5748
MEM 2426.617188 1736312405.6772
MEM 2600.992188 1736312405.7785
MEM 3000.582031 1736312405.8798
MEM 3878.957031 1736312405.9812
MEM 4771.832031 1736312406.0825
MEM 2779.609375 1736312406.1831
MEM 1251.140625 1736312406.2841
MEM 2006.890625 1736312406.3847
MEM 2390.765625 1736312406.4863
MEM 2426.515625 1736312406.5870
MEM 3106.898438 1736312406.6874
MEM 3449.335938 1736312406.7890
MEM 4366.585938 1736312406.8900
MEM 4108.394531 1736312406.9905
MEM 2199.355469 1736312407.0908
MEM 1794.019531 1736312407.1920
MEM 2244.019531 1736312407.2932
MEM 2426.644531 1736312407.3952
MEM 3136.894531 1736312407.4966
MEM 3575.441406 1736312407.5979
MEM 4561.191406 1736312407.6992
MEM 3170.304688 1736312407.7997
MEM 1632.460938 1736312407.9000
MEM 1632.460938 1736312408.0003
MEM 1252.250000 1736312408.1006
MEM 1253.625000 1736312408.2009
MEM 1269.500000 1736312408.3013
MEM 1272.750000 1736312408.4016
MEM 1272.750000 1736312408.5020
MEM 1287.750000 1736312408.6024
MEM 1287.750000 1736312408.7027
MEM 1287.750000 1736312408.8033
MEM 1287.750000 1736312408.9036
MEM 1287.750000 1736312409.0040
MEM 1288.875000 1736312409.1045
MEM 1782.625000 1736312409.2081
MEM 2206.750000 1736312409.3096
MEM 2480.125000 1736312409.4113
MEM 3068.250000 1736312409.5126
MEM 3271.949219 1736312409.6131
MEM 4152.449219 1736312409.7138
MEM 4634.859375 1736312409.8142
MEM 2725.820312 1736312409.9146
MEM 1645.882812 1736312410.0153
MEM 2196.882812 1736312410.1166
MEM 2480.007812 1736312410.2183
MEM 3196.132812 1736312410.3195
MEM 3546.246094 1736312410.4208
MEM 4510.621094 1736312410.5222
MEM 3557.546875 1736312410.6226
MEM 1324.554688 1736312410.7235
MEM 2083.054688 1736312410.8259
MEM 2480.054688 1736312410.9282
MEM 2942.554688 1736312411.0295
MEM 3376.562500 1736312411.1308
MEM 4411.937500 1736312411.2316
MEM 3840.914062 1736312411.3320
MEM 1686.445312 1736312411.4324
MEM 1686.445312 1736312411.5327
MEM 1306.984375 1736312411.6329
MEM 1307.734375 1736312411.7332
MEM 1324.234375 1736312411.8335
MEM 1326.859375 1736312411.9339
MEM 1326.859375 1736312412.0342
MEM 1341.859375 1736312412.1345
MEM 1341.859375 1736312412.2349
MEM 1341.859375 1736312412.3353
MEM 1341.859375 1736312412.4357
MEM 1341.859375 1736312412.5364
MEM 1341.859375 1736312412.6368
MEM 1342.984375 1736312412.7370
MEM 1910.234375 1736312412.8382
MEM 2335.734375 1736312412.9400
MEM 2533.734375 1736312413.0418
MEM 3090.859375 1736312413.1437
MEM 3182.117188 1736312413.2454
MEM 3780.992188 1736312413.3468
MEM 4456.492188 1736312413.4484
MEM 4651.574219 1736312413.5490
MEM 2838.769531 1736312413.6494
MEM 1707.425781 1736312413.7504
MEM 2261.050781 1736312413.8516
MEM 2533.675781 1736312413.9540
MEM 3011.800781 1736312414.0557
MEM 3096.183594 1736312414.1574
MEM 3719.933594 1736312414.2588
MEM 4518.433594 1736312414.3593
MEM 3724.632812 1736312414.4597
MEM 1909.492188 1736312414.5601
MEM 1786.492188 1736312414.6621
MEM 2136.867188 1736312414.7647
MEM 2533.742188 1736312414.8674
MEM 2884.867188 1736312414.9691
MEM 3217.546875 1736312415.0705
MEM 4210.046875 1736312415.1712
MEM 4443.027344 1736312415.2716
MEM 2099.144531 1736312415.3719
MEM 1740.066406 1736312415.4722
MEM 1361.605469 1736312415.5725
MEM 1361.605469 1736312415.6729
MEM 1378.355469 1736312415.7731
MEM 1379.230469 1736312415.8734
MEM 1380.980469 1736312415.9737
MEM 1395.730469 1736312416.0740
MEM 1395.730469 1736312416.1752
MEM 1395.730469 1736312416.2756
MEM 1395.730469 1736312416.3760
MEM 1395.730469 1736312416.4764
MEM 1396.855469 1736312416.5767
MEM 1761.730469 1736312416.6816
MEM 2190.980469 1736312416.7844
MEM 2541.855469 1736312416.8864
MEM 2587.855469 1736312416.9886
MEM 3101.730469 1736312417.0900
MEM 3295.875000 1736312417.1913
MEM 4251.250000 1736312417.2921
MEM 4524.871094 1736312417.3925
MEM 2398.652344 1736312417.4930
MEM 1725.933594 1736312417.5949
MEM 2190.933594 1736312417.6974
MEM 2587.933594 1736312417.8002
MEM 2748.933594 1736312417.9013
MEM 3268.277344 1736312418.0016
MEM 3564.339844 1736312418.1036
MEM 4135.339844 1736312418.2044
MEM 4712.339844 1736312418.3061
MEM 4024.218750 1736312418.4065
MEM 2565.906250 1736312418.5072
MEM 1721.023438 1736312418.6093
MEM 2190.773438 1736312418.7131
MEM 2549.023438 1736312418.8145
MEM 2621.523438 1736312418.9157
MEM 3377.023438 1736312419.0163
MEM 3570.968750 1736312419.1176
MEM 4354.968750 1736312419.2185
MEM 4628.730469 1736312419.3188
MEM 2681.808594 1736312419.4192
MEM 1793.988281 1736312419.5195
MEM 1397.027344 1736312419.6198
MEM 1415.402344 1736312419.7232
MEM 1428.277344 1736312419.8235
MEM 1432.777344 1736312419.9239
MEM 1434.777344 1736312420.0244
MEM 1434.902344 1736312420.1247
MEM 1449.527344 1736312420.2254
MEM 1449.527344 1736312420.3258
MEM 1449.527344 1736312420.4261
MEM 1449.527344 1736312420.5265
MEM 1449.527344 1736312420.6269
MEM 1449.527344 1736312420.7272
MEM 1480.777344 1736312420.8283
MEM 2244.777344 1736312420.9305
MEM 2641.777344 1736312421.0329
MEM 3008.777344 1736312421.1344
MEM 3163.617188 1736312421.2357
MEM 4067.117188 1736312421.3371
MEM 4900.117188 1736312421.4385
MEM 3000.511719 1736312421.5391
MEM 1761.800781 1736312421.6400
MEM 2260.050781 1736312421.7411
MEM 2641.675781 1736312421.8427
MEM 3274.925781 1736312421.9439
MEM 3429.949219 1736312422.0443
MEM 4225.699219 1736312422.1447
MEM 5001.449219 1736312422.2460
MEM 3018.531250 1736312422.3464
MEM 1655.562500 1736312422.4485
MEM 2244.562500 1736312422.5508
MEM 2641.562500 1736312422.6533
MEM 2841.437500 1736312422.7547
MEM 3225.632812 1736312422.8559
MEM 4207.507812 1736312422.9575
MEM 4758.285156 1736312423.0579
MEM 2338.636719 1736312423.1582
MEM 1847.777344 1736312423.2586
MEM 1457.191406 1736312423.3589
MEM 1468.191406 1736312423.4593
MEM 1484.941406 1736312423.5596
MEM 1485.941406 1736312423.6599
MEM 1487.941406 1736312423.7602
MEM 1502.816406 1736312423.8606
MEM 1502.816406 1736312423.9609
MEM 1502.816406 1736312424.0613
MEM 1502.816406 1736312424.1617
MEM 1502.816406 1736312424.2620
MEM 1503.941406 1736312424.3623
MEM 1935.316406 1736312424.4636
MEM 2457.566406 1736312424.5650
MEM 2695.066406 1736312424.6666
MEM 3487.691406 1736312424.7672
MEM 3866.636719 1736312424.8685
MEM 4756.511719 1736312424.9699
MEM 3734.304688 1736312425.0703
MEM 1527.320312 1736312425.1709
MEM 2298.070312 1736312425.2731
MEM 2695.070312 1736312425.3754
MEM 3090.820312 1736312425.4765
MEM 3503.621094 1736312425.5778
MEM 4365.371094 1736312425.6786
MEM 4679.867188 1736312425.7790
MEM 2316.234375 1736312425.8793
MEM 2032.679688 1736312425.9806
MEM 2518.679688 1736312426.0822
MEM 2695.179688 1736312426.1838
MEM 3413.355469 1736312426.2843
MEM 3833.660156 1736312426.3855
MEM 4712.160156 1736312426.4867
MEM 4207.304688 1736312426.5871
MEM 2430.046875 1736312426.6874
MEM 1901.304688 1736312426.7877
MEM 1504.343750 1736312426.8880
MEM 1521.968750 1736312426.9885
MEM 1538.593750 1736312427.0889
MEM 1539.593750 1736312427.1893
MEM 1541.593750 1736312427.2896
MEM 1554.968750 1736312427.3900
MEM 1556.593750 1736312427.4904
MEM 1556.593750 1736312427.5907
MEM 1556.593750 1736312427.6913
MEM 1556.593750 1736312427.7918
MEM 1556.593750 1736312427.8921
MEM 1557.593750 1736312427.9926
MEM 1929.843750 1736312428.0947
MEM 2377.843750 1736312428.1962
MEM 2748.593750 1736312428.2987
MEM 3124.593750 1736312428.3999
MEM 3173.828125 1736312428.5013
MEM 3925.328125 1736312428.6017
MEM 4784.453125 1736312428.7026
MEM 3863.511719 1736312428.8030
MEM 1613.527344 1736312428.9033
MEM 2248.011719 1736312429.0051
MEM 2525.386719 1736312429.1069
MEM 2748.636719 1736312429.2085
MEM 3452.511719 1736312429.3097
MEM 3844.125000 1736312429.4110
MEM 4844.250000 1736312429.5124
MEM 3825.675781 1736312429.6128
MEM 2086.300781 1736312429.7134
MEM 1996.683594 1736312429.8153
MEM 2351.433594 1736312429.9175
MEM 2748.433594 1736312430.0191
MEM 3138.433594 1736312430.1196
MEM 3541.648438 1736312430.2205
MEM 4490.773438 1736312430.3213
MEM 4836.355469 1736312430.4217
MEM 2956.136719 1736312430.5221
MEM 1954.667969 1736312430.6225
MEM 1916.785156 1736312430.7227
MEM 1576.457031 1736312430.8231
MEM 1578.082031 1736312430.9234
MEM 1593.707031 1736312431.0237
MEM 1595.707031 1736312431.1241
MEM 1595.832031 1736312431.2244
MEM 1610.457031 1736312431.3247
MEM 1610.457031 1736312431.4251
MEM 1610.457031 1736312431.5254
MEM 1610.457031 1736312431.6258
MEM 1610.457031 1736312431.7261
MEM 1610.457031 1736312431.8271
MEM 1610.457031 1736312431.9275
MEM 1851.207031 1736312432.0286
MEM 2405.457031 1736312432.1299
MEM 2802.457031 1736312432.2315
MEM 3362.457031 1736312432.3326
MEM 3770.535156 1736312432.4339
MEM 4560.410156 1736312432.5365
MEM 4679.281250 1736312432.6369
MEM 2291.867188 1736312432.7372
MEM 2301.718750 1736312432.8384
MEM 2802.468750 1736312432.9406
MEM 3072.593750 1736312433.0419
MEM 3492.765625 1736312433.1431
MEM 4229.140625 1736312433.2450
MEM 4864.015625 1736312433.3470
MEM 4390.550781 1736312433.4474
MEM 2049.746094 1736312433.5478
MEM 2405.574219 1736312433.6495
MEM 2802.574219 1736312433.7520
MEM 3164.574219 1736312433.8534
MEM 3594.136719 1736312433.9544
MEM 4612.136719 1736312434.0553
MEM 4352.414062 1736312434.1558
MEM 2026.664062 1736312434.2563
MEM 2008.531250 1736312434.3566
MEM 1629.820312 1736312434.4569
MEM 1629.945312 1736312434.5573
MEM 1646.820312 1736312434.6576
MEM 1648.320312 1736312434.7579
MEM 1649.320312 1736312434.8582
