CMDLINE /usr/bin/python3 main.py
MEM 1045.714844 1736311877.9347
MEM 1045.714844 1736311878.0350
MEM 1045.714844 1736311878.1353
MEM 1045.714844 1736311878.2356
MEM 1191.714844 1736311878.3364
MEM 1443.339844 1736311878.4386
MEM 1994.839844 1736311878.5396
MEM 1877.308594 1736311878.6400
MEM 1630.917969 1736311878.7413
MEM 2545.542969 1736311878.8426
MEM 1046.671875 1736311878.9431
MEM 1046.671875 1736311879.0433
MEM 1062.796875 1736311879.1436
MEM 1079.671875 1736311879.2439
MEM 1082.546875 1736311879.3443
MEM 1084.046875 1736311879.4446
MEM 1099.046875 1736311879.5449
MEM 1099.046875 1736311879.6454
MEM 1099.046875 1736311879.7457
MEM 1099.046875 1736311879.8460
MEM 1415.796875 1736311879.9469
MEM 1497.171875 1736311880.0485
MEM 2119.046875 1736311880.1497
MEM 1814.074219 1736311880.2501
MEM 1722.269531 1736311880.3512
MEM 2622.769531 1736311880.4523
MEM 1100.023438 1736311880.5527
MEM 1100.023438 1736311880.6530
MEM 1116.148438 1736311880.7532
MEM 1132.648438 1736311880.8537
MEM 1133.773438 1736311880.9540
MEM 1137.148438 1736311881.0543
MEM 1152.148438 1736311881.1546
MEM 1152.148438 1736311881.2550
MEM 1152.148438 1736311881.3553
MEM 1152.148438 1736311881.4556
MEM 1153.023438 1736311881.5561
MEM 1550.148438 1736311881.6587
MEM 1550.148438 1736311881.7605
MEM 1854.023438 1736311881.8625
MEM 2052.042969 1736311881.9632
MEM 1950.074219 1736311882.0636
MEM 1681.308594 1736311882.1647
MEM 2513.683594 1736311882.2659
MEM 1436.625000 1736311882.3663
MEM 1153.312500 1736311882.4667
MEM 1169.437500 1736311882.5670
MEM 1170.437500 1736311882.6673
MEM 1186.687500 1736311882.7675
MEM 1190.687500 1736311882.8679
MEM 1192.562500 1736311882.9682
MEM 1205.687500 1736311883.0685
MEM 1205.687500 1736311883.1688
MEM 1205.687500 1736311883.2692
MEM 1205.687500 1736311883.3695
MEM 1397.937500 1736311883.4710
MEM 1603.562500 1736311883.5730
MEM 1701.812500 1736311883.6741
MEM 2356.562500 1736311883.7752
MEM 1886.414062 1736311883.8757
MEM 1781.109375 1736311883.9767
MEM 2470.234375 1736311884.0784
MEM 2283.972656 1736311884.1787
MEM 1206.738281 1736311884.2791
MEM 1211.738281 1736311884.3794
MEM 1222.738281 1736311884.4797
MEM 1239.613281 1736311884.5800
MEM 1242.113281 1736311884.6802
MEM 1243.488281 1736311884.7805
MEM 1258.488281 1736311884.8808
MEM 1258.488281 1736311884.9811
MEM 1258.488281 1736311885.0814
MEM 1258.488281 1736311885.1817
MEM 1568.613281 1736311885.2826
MEM 1656.613281 1736311885.3837
MEM 1919.238281 1736311885.4852
MEM 2099.519531 1736311885.5864
MEM 1863.214844 1736311885.6877
MEM 2207.371094 1736311885.7886
MEM 2631.468750 1736311885.8890
MEM 1259.625000 1736311885.9893
MEM 1259.625000 1736311886.0896
MEM 1275.625000 1736311886.1899
MEM 1292.375000 1736311886.2901
MEM 1293.500000 1736311886.3903
MEM 1296.375000 1736311886.4906
MEM 1311.250000 1736311886.5909
MEM 1311.250000 1736311886.6911
MEM 1311.250000 1736311886.7914
MEM 1311.250000 1736311886.8917
MEM 1441.500000 1736311886.9930
MEM 1709.750000 1736311887.0953
MEM 2161.375000 1736311887.1966
MEM 2390.074219 1736311887.2970
MEM 1802.207031 1736311887.3982
MEM 2733.832031 1736311887.4995
MEM 1312.710938 1736311887.5999
MEM 1312.710938 1736311887.7002
MEM 1328.710938 1736311887.8005
MEM 1329.710938 1736311887.9007
MEM 1345.960938 1736311888.0010
MEM 1349.585938 1736311888.1012
MEM 1364.585938 1736311888.2015
MEM 1364.585938 1736311888.3017
MEM 1364.585938 1736311888.4020
MEM 1364.585938 1736311888.5024
MEM 1364.710938 1736311888.6027
MEM 1761.460938 1736311888.7033
MEM 1762.835938 1736311888.8051
MEM 2480.710938 1736311888.9063
MEM 1856.582031 1736311889.0067
MEM 2119.839844 1736311889.1079
MEM 2877.796875 1736311889.2083
MEM 1365.718750 1736311889.3086
MEM 1365.718750 1736311889.4089
MEM 1381.718750 1736311889.5092
MEM 1398.218750 1736311889.6094
MEM 1399.593750 1736311889.7096
MEM 1402.968750 1736311889.8100
MEM 1417.968750 1736311889.9103
MEM 1417.968750 1736311890.0107
MEM 1417.968750 1736311890.1110
MEM 1418.093750 1736311890.2113
MEM 1418.593750 1736311890.3116
MEM 1810.093750 1736311890.4125
MEM 1816.343750 1736311890.5142
MEM 2531.593750 1736311890.6154
MEM 1941.136719 1736311890.7158
MEM 2165.582031 1736311890.8170
MEM 2931.414062 1736311890.9174
MEM 1419.335938 1736311891.0178
MEM 1419.335938 1736311891.1180
MEM 1435.210938 1736311891.2184
MEM 1451.835938 1736311891.3186
MEM 1453.085938 1736311891.4189
MEM 1456.085938 1736311891.5192
MEM 1470.960938 1736311891.6194
MEM 1470.960938 1736311891.7198
MEM 1470.960938 1736311891.8201
MEM 1470.960938 1736311891.9204
MEM 1471.960938 1736311892.0207
MEM 1869.085938 1736311892.1230
MEM 1971.210938 1736311892.2242
MEM 2357.183594 1736311892.3257
MEM 2152.503906 1736311892.4270
MEM 2579.660156 1736311892.5279
MEM 2322.226562 1736311892.6283
MEM 1472.289062 1736311892.7286
MEM 1488.164062 1736311892.8289
MEM 1488.164062 1736311892.9292
MEM 1504.914062 1736311893.0295
MEM 1507.664062 1736311893.1298
MEM 1508.914062 1736311893.2301
MEM 1523.914062 1736311893.3304
MEM 1523.914062 1736311893.4308
MEM 1523.914062 1736311893.5311
MEM 1523.914062 1736311893.6314
MEM 1523.914062 1736311893.7317
MEM 1591.914062 1736311893.8329
MEM 1922.039062 1736311893.9353
MEM 2225.539062 1736311894.0369
MEM 2533.617188 1736311894.1381
MEM 2282.187500 1736311894.2394
MEM 2713.968750 1736311894.3403
MEM 2243.144531 1736311894.4406
MEM 1525.222656 1736311894.5411
MEM 1540.972656 1736311894.6414
MEM 1541.097656 1736311894.7416
MEM 1557.972656 1736311894.8420
MEM 1560.472656 1736311894.9423
MEM 1561.972656 1736311895.0426
MEM 1576.847656 1736311895.1430
MEM 1576.847656 1736311895.2433
MEM 1576.847656 1736311895.3436
MEM 1576.847656 1736311895.4440
MEM 1576.847656 1736311895.5443
MEM 1576.847656 1736311895.6448
MEM 1673.722656 1736311895.7462
MEM 1974.972656 1736311895.8487
MEM 2039.972656 1736311895.9498
MEM 2397.792969 1736311896.0511
MEM 2252.363281 1736311896.1524
MEM 2657.144531 1736311896.2533
MEM 2541.859375 1736311896.3537
MEM 1578.273438 1736311896.4540
MEM 1578.273438 1736311896.5543
MEM 1595.773438 1736311896.6548
MEM 1612.523438 1736311896.7551
MEM 1613.523438 1736311896.8554
MEM 1615.273438 1736311896.9557
MEM 1630.273438 1736311897.0561
MEM 1630.273438 1736311897.1565
MEM 1630.273438 1736311897.2569
MEM 1630.273438 1736311897.3572
MEM 1630.273438 1736311897.4579
MEM 1631.398438 1736311897.5583
MEM 2028.398438 1736311897.6603
MEM 2028.398438 1736311897.7617
MEM 2513.773438 1736311897.8626
MEM 2695.949219 1736311897.9630
MEM 2107.183594 1736311898.0642
MEM 3042.433594 1736311898.1655
MEM 1631.312500 1736311898.2660
MEM 1631.312500 1736311898.3663
MEM 1648.062500 1736311898.4666
MEM 1648.687500 1736311898.5669
MEM 1665.187500 1736311898.6672
MEM 1668.312500 1736311898.7675
MEM 1679.187500 1736311898.8679
MEM 1683.187500 1736311898.9682
MEM 1683.187500 1736311899.0685
MEM 1683.187500 1736311899.1689
MEM 1683.187500 1736311899.2692
MEM 1684.312500 1736311899.3697
MEM 2064.062500 1736311899.4712
MEM 2081.312500 1736311899.5729
MEM 2478.187500 1736311899.6734
MEM 2641.691406 1736311899.7747
MEM 2178.261719 1736311899.8765
MEM 2366.972656 1736311899.9778
MEM 3083.847656 1736311900.0791
MEM 2572.296875 1736311900.1795
MEM 1684.609375 1736311900.2798
MEM 1684.609375 1736311900.3804
MEM 1700.359375 1736311900.4808
MEM 1700.359375 1736311900.5812
MEM 1705.609375 1736311900.6817
MEM 1717.359375 1736311900.7821
MEM 1718.609375 1736311900.8825
MEM 1721.609375 1736311900.9830
MEM 1721.609375 1736311901.0835
MEM 1736.609375 1736311901.1842
MEM 1736.609375 1736311901.2853
MEM 1736.609375 1736311901.3859
MEM 1736.609375 1736311901.4871
MEM 1736.609375 1736311901.5875
MEM 1736.609375 1736311901.6881
MEM 1736.609375 1736311901.7884
MEM 1736.609375 1736311901.8887
MEM 1736.609375 1736311901.9893
MEM 1737.609375 1736311902.0896
MEM 1916.234375 1736311902.1908
MEM 2134.734375 1736311902.2943
MEM 2168.234375 1736311902.3970
MEM 2844.859375 1736311902.5020
MEM 2891.941406 1736311902.6061
MEM 2292.261719 1736311902.7072
MEM 2242.667969 1736311902.8085
MEM 2944.167969 1736311902.9112
MEM 3197.515625 1736311903.0124
MEM 1848.632812 1736311903.1131
MEM 1737.671875 1736311903.2134
MEM 1737.671875 1736311903.3137
MEM 1753.421875 1736311903.4143
MEM 1754.796875 1736311903.5147
MEM 1770.671875 1736311903.6150
MEM 1774.046875 1736311903.7153
MEM 1775.046875 1736311903.8160
MEM 1789.921875 1736311903.9163
MEM 1789.921875 1736311904.0168
MEM 1789.921875 1736311904.1175
MEM 1789.921875 1736311904.2178
MEM 1789.921875 1736311904.3181
MEM 1789.921875 1736311904.4184
MEM 1789.921875 1736311904.5191
MEM 1790.796875 1736311904.6194
MEM 2187.921875 1736311904.7208
MEM 2187.921875 1736311904.8224
MEM 2612.671875 1736311904.9236
MEM 2806.695312 1736311905.0250
MEM 2430.265625 1736311905.1264
MEM 2531.046875 1736311905.2281
MEM 3203.171875 1736311905.3293
MEM 2232.996094 1736311905.4298
MEM 1791.074219 1736311905.5302
MEM 1791.074219 1736311905.6307
MEM 1807.699219 1736311905.7314
MEM 1809.074219 1736311905.8321
MEM 1824.949219 1736311905.9324
MEM 1828.324219 1736311906.0327
MEM 1828.449219 1736311906.1330
MEM 1843.449219 1736311906.2333
MEM 1843.449219 1736311906.3336
MEM 1843.449219 1736311906.4340
MEM 1843.449219 1736311906.5343
MEM 1843.449219 1736311906.6347
MEM 1843.449219 1736311906.7349
MEM 1844.324219 1736311906.8353
MEM 2219.699219 1736311906.9363
MEM 2241.199219 1736311907.0380
MEM 2476.699219 1736311907.1403
MEM 3011.187500 1736311907.2408
MEM 2997.351562 1736311907.3412
MEM 2624.367188 1736311907.4417
MEM 3010.023438 1736311907.5423
MEM 2959.769531 1736311907.6428
MEM 1844.652344 1736311907.7432
MEM 1844.652344 1736311907.8436
MEM 1861.277344 1736311907.9461
MEM 1863.027344 1736311908.0464
MEM 1878.777344 1736311908.1466
MEM 1881.777344 1736311908.2469
MEM 1896.652344 1736311908.3473
MEM 1896.652344 1736311908.4476
MEM 1896.652344 1736311908.5480
MEM 1896.652344 1736311908.6484
MEM 1896.652344 1736311908.7488
MEM 1896.652344 1736311908.8491
MEM 1995.652344 1736311908.9503
MEM 2294.527344 1736311909.0525
MEM 2761.902344 1736311909.1537
MEM 2937.128906 1736311909.2541
MEM 2439.519531 1736311909.3553
MEM 3368.144531 1736311909.4565
MEM 1897.773438 1736311909.5570
MEM 1897.773438 1736311909.6572
MEM 1914.523438 1736311909.7575
MEM 1915.898438 1736311909.8577
MEM 1931.773438 1736311909.9580
MEM 1934.898438 1736311910.0583
MEM 1949.773438 1736311910.1585
MEM 1949.773438 1736311910.2588
MEM 1949.773438 1736311910.3591
MEM 1949.773438 1736311910.4595
MEM 1949.898438 1736311910.5597
MEM 1949.898438 1736311910.6600
MEM 1951.023438 1736311910.7604
MEM 2348.023438 1736311910.8626
MEM 2379.148438 1736311910.9637
MEM 2787.785156 1736311911.0651
MEM 2659.480469 1736311911.1665
MEM 3139.886719 1736311911.2671
MEM 2555.898438 1736311911.3675
MEM 1951.390625 1736311911.4678
MEM 1951.390625 1736311911.5680
MEM 1969.015625 1736311911.6683
MEM 1982.015625 1736311911.7686
MEM 1986.515625 1736311911.8688
MEM 1988.390625 1736311911.9692
MEM 2003.390625 1736311912.0696
MEM 2003.390625 1736311912.1699
MEM 2003.390625 1736311912.2702
MEM 2003.390625 1736311912.3705
MEM 2003.390625 1736311912.4709
MEM 2003.390625 1736311912.5712
MEM 2004.515625 1736311912.6714
MEM 2401.140625 1736311912.7738
MEM 2401.140625 1736311912.8758
MEM 2888.515625 1736311912.9776
MEM 3056.628906 1736311913.0790
MEM 2632.316406 1736311913.1794
MEM 3266.730469 1736311913.2809
MEM 3006.078125 1736311913.3813
MEM 2004.609375 1736311913.4816
MEM 2012.484375 1736311913.5819
MEM 2023.484375 1736311913.6822
MEM 2040.359375 1736311913.7824
MEM 2041.359375 1736311913.8827
MEM 2042.859375 1736311913.9830
MEM 2057.609375 1736311914.0833
MEM 2057.609375 1736311914.1836
MEM 2057.609375 1736311914.2840
MEM 2057.609375 1736311914.3844
MEM 2057.609375 1736311914.4847
MEM 2057.859375 1736311914.5851
MEM 2455.109375 1736311914.6859
MEM 2455.484375 1736311914.7876
MEM 3232.234375 1736311914.8887
MEM 2563.347656 1736311914.9901
MEM 3007.503906 1736311915.0910
MEM 3060.101562 1736311915.1913
MEM 2058.632812 1736311915.2916
MEM 2071.382812 1736311915.3920
MEM 2075.632812 1736311915.4923
MEM 2092.257812 1736311915.5926
MEM 2093.257812 1736311915.6928
MEM 2094.757812 1736311915.7930
MEM 2109.507812 1736311915.8933
MEM 2109.507812 1736311915.9937
MEM 2109.507812 1736311916.0940
MEM 2109.507812 1736311916.1944
MEM 2109.507812 1736311916.2947
MEM 2109.507812 1736311916.3963
MEM 2110.632812 1736311916.4966
MEM 2507.882812 1736311916.5988
MEM 2596.257812 1736311916.7002
MEM 2922.984375 1736311916.8006
MEM 2686.296875 1736311916.9022
MEM 3008.953125 1736311917.0065
MEM 3444.675781 1736311917.1069
MEM 2110.832031 1736311917.2072
MEM 2110.832031 1736311917.3075
MEM 2133.207031 1736311917.4113
MEM 2149.707031 1736311917.5117
MEM 2150.457031 1736311917.6121
MEM 2152.457031 1736311917.7124
MEM 2152.582031 1736311917.8127
MEM 2167.207031 1736311917.9130
MEM 2167.207031 1736311918.0134
MEM 2167.207031 1736311918.1137
MEM 2167.207031 1736311918.2140
MEM 2167.207031 1736311918.3143
MEM 2167.207031 1736311918.4146
MEM 2402.582031 1736311918.5156
MEM 2565.582031 1736311918.6174
MEM 3206.207031 1736311918.7186
MEM 2659.328125 1736311918.8190
MEM 2878.960938 1736311918.9203
MEM 3675.210938 1736311919.0217
MEM 2168.464844 1736311919.1221
MEM 2168.464844 1736311919.2224
MEM 2184.214844 1736311919.3250
MEM 2200.839844 1736311919.4254
MEM 2201.714844 1736311919.5257
MEM 2203.339844 1736311919.6260
MEM 2217.964844 1736311919.7263
MEM 2217.964844 1736311919.8267
MEM 2217.964844 1736311919.9271
MEM 2217.964844 1736311920.0275
MEM 2217.964844 1736311920.1278
MEM 2217.964844 1736311920.2281
MEM 2219.089844 1736311920.3284
MEM 2616.089844 1736311920.4303
MEM 2616.089844 1736311920.5330
MEM 3026.464844 1736311920.6342
MEM 3372.207031 1736311920.7346
MEM 2757.449219 1736311920.8358
MEM 3707.449219 1736311920.9372
MEM 2219.203125 1736311921.0379
MEM 2219.203125 1736311921.1382
MEM 2236.703125 1736311921.2385
MEM 2237.828125 1736311921.3388
MEM 2253.953125 1736311921.4391
MEM 2255.953125 1736311921.5394
MEM 2270.578125 1736311921.6397
MEM 2270.578125 1736311921.7400
MEM 2270.578125 1736311921.8405
MEM 2270.578125 1736311921.9410
MEM 2270.578125 1736311922.0416
MEM 2270.578125 1736311922.1419
MEM 2271.703125 1736311922.2461
MEM 2668.578125 1736311922.3483
MEM 2668.578125 1736311922.4501
MEM 3356.453125 1736311922.5512
MEM 2897.496094 1736311922.6517
MEM 3025.316406 1736311922.7530
MEM 3670.000000 1736311922.8533
MEM 2271.570312 1736311922.9536
MEM 2271.570312 1736311923.0539
MEM 2292.070312 1736311923.1544
MEM 2306.570312 1736311923.2547
MEM 2309.570312 1736311923.3550
MEM 2311.445312 1736311923.4553
MEM 2326.070312 1736311923.5558
MEM 2326.070312 1736311923.6566
MEM 2326.070312 1736311923.7571
MEM 2326.070312 1736311923.8574
MEM 2326.070312 1736311923.9577
MEM 2326.070312 1736311924.0582
MEM 2326.070312 1736311924.1585
MEM 2327.070312 1736311924.2588
MEM 2724.320312 1736311924.3618
MEM 2732.070312 1736311924.4640
MEM 3441.695312 1736311924.5657
MEM 2969.777344 1736311924.6662
MEM 2982.628906 1736311924.7674
MEM 3802.253906 1736311924.8692
MEM 2327.507812 1736311924.9696
MEM 2327.507812 1736311925.0699
MEM 2342.382812 1736311925.1702
MEM 2344.132812 1736311925.2705
MEM 2359.757812 1736311925.3708
MEM 2361.507812 1736311925.4711
MEM 2376.257812 1736311925.5714
MEM 2376.257812 1736311925.6717
MEM 2376.257812 1736311925.7722
MEM 2376.257812 1736311925.8725
MEM 2376.257812 1736311925.9729
MEM 2376.257812 1736311926.0733
MEM 2376.382812 1736311926.1737
MEM 2376.382812 1736311926.2740
MEM 2490.757812 1736311926.3755
MEM 2774.382812 1736311926.4767
MEM 2774.382812 1736311926.5787
MEM 3381.882812 1736311926.6843
MEM 3426.453125 1736311926.7862
MEM 2992.648438 1736311926.8881
MEM 3039.929688 1736311926.9895
MEM 3638.929688 1736311927.0913
MEM 3624.585938 1736311927.1919
MEM 2377.687500 1736311927.2923
MEM 2377.687500 1736311927.3927
MEM 2394.937500 1736311927.4931
MEM 2403.062500 1736311927.5934
MEM 2412.437500 1736311927.6938
MEM 2414.062500 1736311927.7941
MEM 2428.812500 1736311927.8945
MEM 2428.812500 1736311927.9948
MEM 2428.812500 1736311928.0952
MEM 2428.812500 1736311928.1955
MEM 2428.812500 1736311928.2960
MEM 2428.812500 1736311928.3963
MEM 2428.812500 1736311928.4966
MEM 2429.937500 1736311928.5969
MEM 2827.062500 1736311928.6987
MEM 2827.062500 1736311928.7994
MEM 3616.687500 1736311928.8999
MEM 2850.816406 1736311929.0010
MEM 3180.097656 1736311929.1024
MEM 3973.222656 1736311929.2037
MEM 2429.851562 1736311929.3043
MEM 2429.851562 1736311929.4046
MEM 2449.101562 1736311929.5053
MEM 2450.351562 1736311929.6056
MEM 2466.351562 1736311929.7060
MEM 2468.226562 1736311929.8063
MEM 2482.976562 1736311929.9066
MEM 2482.976562 1736311930.0069
MEM 2482.976562 1736311930.1073
MEM 2482.976562 1736311930.2078
MEM 2482.976562 1736311930.3082
MEM 2482.976562 1736311930.4085
MEM 2482.976562 1736311930.5088
MEM 2483.976562 1736311930.6091
MEM 2881.101562 1736311930.7113
MEM 2994.476562 1736311930.8127
MEM 3393.582031 1736311930.9141
MEM 3241.902344 1736311931.0154
MEM 3705.933594 1736311931.1168
MEM 2881.398438 1736311931.2172
MEM 2484.437500 1736311931.3175
MEM 2497.937500 1736311931.4178
MEM 2498.312500 1736311931.5182
MEM 2515.062500 1736311931.6184
MEM 2518.437500 1736311931.7188
MEM 2518.687500 1736311931.8191
MEM 2533.562500 1736311931.9196
MEM 2533.562500 1736311932.0201
MEM 2533.562500 1736311932.1207
MEM 2533.562500 1736311932.2210
MEM 2533.562500 1736311932.3213
MEM 2533.562500 1736311932.4216
MEM 2534.562500 1736311932.5230
MEM 2931.562500 1736311932.6251
MEM 2931.562500 1736311932.7268
MEM 3665.937500 1736311932.8281
MEM 2938.125000 1736311932.9289
MEM 3326.531250 1736311933.0300
MEM 3960.503906 1736311933.1303
MEM 2534.660156 1736311933.2306
MEM 2534.660156 1736311933.3309
MEM 2552.785156 1736311933.4313
MEM 2569.535156 1736311933.5315
MEM 2570.535156 1736311933.6318
MEM 2572.285156 1736311933.7321
MEM 2587.035156 1736311933.8324
MEM 2587.035156 1736311933.9327
MEM 2587.035156 1736311934.0330
MEM 2587.035156 1736311934.1334
MEM 2587.035156 1736311934.2337
MEM 2587.035156 1736311934.3341
MEM 2587.035156 1736311934.4344
MEM 2587.910156 1736311934.5348
MEM 2985.160156 1736311934.6370
MEM 2985.160156 1736311934.7376
MEM 3542.160156 1736311934.8386
MEM 3734.984375 1736311934.9407
MEM 3294.929688 1736311935.0426
MEM 3749.335938 1736311935.1435
MEM 3041.042969 1736311935.2440
MEM 2588.066406 1736311935.3443
MEM 2610.566406 1736311935.4446
MEM 2610.941406 1736311935.5450
MEM 2627.691406 1736311935.6452
MEM 2629.816406 1736311935.7455
MEM 2632.941406 1736311935.8458
MEM 2644.441406 1736311935.9461
MEM 2644.441406 1736311936.0467
MEM 2644.441406 1736311936.1472
MEM 2644.441406 1736311936.2478
MEM 2644.441406 1736311936.3483
MEM 2644.441406 1736311936.4486
MEM 2645.316406 1736311936.5490
MEM 3042.691406 1736311936.6516
MEM 3042.691406 1736311936.7534
MEM 3647.089844 1736311936.8538
MEM 3243.238281 1736311936.9551
MEM 3741.984375 1736311937.0565
MEM 3326.011719 1736311937.1569
MEM 2645.738281 1736311937.2572
MEM 2665.988281 1736311937.3575
MEM 2666.113281 1736311937.4578
MEM 2682.738281 1736311937.5581
MEM 2684.988281 1736311937.6584
MEM 2685.113281 1736311937.7587
MEM 2699.738281 1736311937.8591
MEM 2699.738281 1736311937.9595
MEM 2699.738281 1736311938.0598
MEM 2699.738281 1736311938.1600
MEM 2699.738281 1736311938.2603
MEM 2699.738281 1736311938.3608
MEM 2699.738281 1736311938.4611
MEM 2700.863281 1736311938.5615
MEM 3097.863281 1736311938.6634
MEM 3229.613281 1736311938.7648
MEM 3610.886719 1736311938.8661
MEM 3488.457031 1736311938.9673
MEM 3953.863281 1736311939.0686
MEM 2984.304688 1736311939.1690
MEM 2700.992188 1736311939.2693
MEM 2716.742188 1736311939.3696
MEM 2717.492188 1736311939.4699
MEM 2733.867188 1736311939.5701
MEM 2735.867188 1736311939.6704
MEM 2750.492188 1736311939.7707
MEM 2750.492188 1736311939.8710
MEM 2750.492188 1736311939.9714
MEM 2750.492188 1736311940.0718
MEM 2750.492188 1736311940.1723
MEM 2750.492188 1736311940.2726
MEM 2750.492188 1736311940.3730
MEM 2751.117188 1736311940.4733
MEM 3148.617188 1736311940.5757
MEM 3148.617188 1736311940.6774
MEM 3828.640625 1736311940.7779
MEM 3334.375000 1736311940.8791
MEM 3844.031250 1736311940.9799
MEM 3730.585938 1736311941.0802
MEM 2751.703125 1736311941.1806
MEM 2769.203125 1736311941.2809
MEM 2769.203125 1736311941.3812
MEM 2786.078125 1736311941.4815
MEM 2788.328125 1736311941.5818
MEM 2788.328125 1736311941.6821
MEM 2802.953125 1736311941.7823
MEM 2802.953125 1736311941.8828
MEM 2802.953125 1736311941.9832
MEM 2802.953125 1736311942.0836
MEM 2802.953125 1736311942.1839
MEM 2802.953125 1736311942.2842
MEM 2802.953125 1736311942.3845
MEM 2848.328125 1736311942.4854
MEM 3201.203125 1736311942.5876
MEM 3527.953125 1736311942.6890
MEM 3926.175781 1736311942.7904
MEM 3243.152344 1736311942.8916
MEM 4234.027344 1736311942.9928
MEM 2804.281250 1736311943.0932
MEM 2804.281250 1736311943.1935
MEM 2821.906250 1736311943.2938
MEM 2829.781250 1736311943.3941
MEM 2839.406250 1736311943.4944
MEM 2841.156250 1736311943.5948
MEM 2855.906250 1736311943.6951
MEM 2855.906250 1736311943.7954
MEM 2855.906250 1736311943.8960
MEM 2855.906250 1736311943.9963
MEM 2855.906250 1736311944.0967
MEM 2855.906250 1736311944.1970
MEM 2855.906250 1736311944.2973
MEM 2856.906250 1736311944.3978
MEM 3254.156250 1736311944.5002
MEM 3254.156250 1736311944.6019
MEM 4039.031250 1736311944.7030
MEM 3389.910156 1736311944.8042
MEM 3848.816406 1736311944.9051
MEM 3745.265625 1736311945.0055
MEM 2857.445312 1736311945.1058
MEM 2876.945312 1736311945.2060
MEM 2876.945312 1736311945.3063
MEM 2893.820312 1736311945.4066
MEM 2896.070312 1736311945.5069
MEM 2896.195312 1736311945.6072
MEM 2910.820312 1736311945.7077
MEM 2910.820312 1736311945.8081
MEM 2910.820312 1736311945.9086
MEM 2910.820312 1736311946.0091
MEM 2910.820312 1736311946.1095
MEM 2910.820312 1736311946.2098
MEM 2910.820312 1736311946.3107
MEM 2911.820312 1736311946.4110
MEM 3308.695312 1736311946.5134
MEM 3419.945312 1736311946.6148
MEM 3860.132812 1736311946.7162
MEM 3592.171875 1736311946.8166
MEM 4203.234375 1736311946.9179
MEM 2967.878906 1736311947.0184
MEM 2911.863281 1736311947.1188
MEM 2927.988281 1736311947.2192
MEM 2928.238281 1736311947.3196
MEM 2945.113281 1736311947.4199
MEM 2947.238281 1736311947.5202
MEM 2947.488281 1736311947.6206
MEM 2962.238281 1736311947.7210
MEM 2962.238281 1736311947.8216
MEM 2962.238281 1736311947.9220
MEM 2962.238281 1736311948.0226
MEM 2962.238281 1736311948.1229
MEM 2962.238281 1736311948.2234
MEM 2962.238281 1736311948.3237
MEM 2963.113281 1736311948.4241
MEM 3360.113281 1736311948.5263
MEM 3606.488281 1736311948.6277
MEM 4044.785156 1736311948.7289
MEM 3390.636719 1736311948.8303
MEM 4382.761719 1736311948.9316
MEM 2963.390625 1736311949.0320
MEM 2963.390625 1736311949.1323
MEM 2981.765625 1736311949.2326
MEM 2982.515625 1736311949.3329
MEM 2998.890625 1736311949.4332
MEM 3000.890625 1736311949.5335
MEM 3000.890625 1736311949.6338
MEM 3015.640625 1736311949.7341
MEM 3015.640625 1736311949.8347
MEM 3015.640625 1736311949.9352
MEM 3015.640625 1736311950.0357
